GameState,PossibleArrows,WinProb,TieProb
18661589576704,17;,0,1
18661505690688,21;,0,1
18661388250624,21;,0,1
18661371473728,17;,0,1
18660566163456,17;21;48;49;56;61;,0,1
18663703505984,16;,0,1
18663653174464,17;,0,1
18663569288704,17;,0,1
18663535734464,16;,0,1
18662713647104,16;17;49;51;56;59;,0,1
18674524807168,17;21;33;35;59;61;,0,1
18675598548992,16;21;35;37;56;59;,0,1
18677746032640,16;17;33;37;56;61;,0,1
18683114741760,17;21;35;37;49;51;,0,1
18686335967232,16;21;33;37;48;49;,0,1
18688483450880,16;17;33;35;48;51;,0,1
18641826025280,46;,0,1
18642010574656,35;,0,1
18641859579776,43;,0,1
18641960243072,37;,0,1
18641238818816,35;37;43;46;61;62;,0,1
18646087438016,46;,0,1
18646305541824,33;,0,1
18646120992640,41;,0,1
18646221655936,35;,0,1
18645533786112,33;35;41;46;59;62;,0,1
18647228288704,41;,0,1
18647295397568,37;,0,1
18647161179968,43;,0,1
18647328952128,33;,0,1
18646607527936,33;37;41;43;59;61;,0,1
18659190443712,21;,0,1
18659140112192,22;,0,1
18658418688000,21;22;43;46;59;61;,0,1
18661337927488,17;,0,1
18661254041472,21;,0,1
18660566171648,17;21;41;46;61;62;,0,1
18663401524928,22;,0,1
18663435079552,17;,0,1
18662713655296,17;22;41;43;59;62;,0,1
18667008622592,21;22;35;37;59;62;,0,1
18669156106240,17;22;33;37;61;62;,0,1
18672377331712,17;21;33;35;59;61;,0,1
18686335975424,21;22;33;37;41;46;,0,1
18688483459072,17;22;33;35;43;46;,0,1
18689557200896,17;21;35;37;41;43;,0,1
18640785841856,46;,0,1
18640936836800,37;,0,1
18640802619200,43;,0,1
18640886505280,38;,0,1
18640165081088,37;38;43;46;59;61;,0,1
18646120996352,46;,0,1
18646305545728,35;,0,1
18646171328192,40;,0,1
18646204882624,38;,0,1
18645533790208,35;38;40;46;56;59;,0,1
18647228292608,43;,0,1
18647328955904,37;,0,1
18647194738496,40;,0,1
18647278624576,35;,0,1
18646607532032,35;37;40;43;56;61;,0,1
18661337931264,21;,1,0
18661237268288,22;,0,1
18660566175744,21;22;40;46;56;61;,0.5,0.5
18663435083264,22;,1,0
18663485415104,16;,0,1
18662713659392,16;22;43;46;56;59;,0.5,0.5
18664458493632,21;,0,1
18664508825408,16;,0,1
18663787401216,16;21;40;43;59;61;,0,1
18665934884864,21;22;35;38;59;61;,0,1
18669156110336,16;22;37;38;56;61;,0.5,0.5
18672377335808,16;21;35;37;56;59;,0.5,0.5
18683114754048,21;22;35;37;43;46;,0,1
18686335979520,16;21;37;38;40;46;,0,1
18688483463168,16;22;35;38;40;43;,0,1
18640718741312,46;,0,1
18640936845120,33;,0,1
18640785850240,41;,0,1
18640852959104,37;,0,1
18640165089280,33;37;41;46;61;62;,0,1
18641859591680,46;,0,1
18642010586624,37;,0,1
18641876369216,40;,0,1
18641909923648,38;,0,1
18641238831104,37;38;40;46;56;61;,0,1
18646171336192,41;,0,1
18646221667840,38;,0,1
18646087450496,40;,0,1
18646204891008,33;,0,1
18645533798400,33;38;40;41;56;62;,0,1
18659190456128,16;,0,1
18659089792896,21;,0,1
18658418700288,16;21;40;46;61;62;,0,1
18663485423104,17;,0,1
18663401537408,16;,0,1
18662713667584,16;17;41;46;56;62;,0,1
18664475278848,21;,0,1
18664458501952,17;,0,1
18663787409408,17;21;40;41;56;61;,0,1
18665934893056,17;21;33;38;61;62;,0,1
18667008634880,16;21;37;38;56;62;,0,1
18672377344000,16;17;33;37;56;61;,0,1
18683114762240,17;21;37;38;41;46;,0,1
18688483471360,16;17;33;38;40;46;,0,1
18689557213184,16;21;33;37;40;41;,0,1
18640802635456,41;,0,1
18640852967104,38;,0,1
18640718749568,43;,0,1
18640886521728,33;,0,1
18640165097472,33;38;41;43;59;62;,0,1
18641876377088,43;,0,1
18641960263168,38;,0,1
18641826045824,40;,0,1
18641909931904,35;,0,1
18641238839296,35;38;40;43;56;62;,0,1
18647194754560,41;,0,1
18647295417856,35;,0,1
18647161200320,40;,0,1
18647278640832,33;,0,1
18646607548416,33;35;40;41;56;59;,0,1
18659089800896,22;,0,1
18659140132736,16;,0,1
18658418708480,16;22;40;43;59;62;,0,1
18661254061568,22;,0,1
18661237284736,17;,0,1
18660566192128,17;22;40;41;56;62;,0,1
18664508841472,17;,0,1
18664475287232,16;,0,1
18663787417600,16;17;41;43;56;59;,0,1
18665934901248,17;22;33;35;59;62;,0,1
18667008643072,16;22;35;38;56;59;,0,1
18669156126720,16;17;33;38;56;62;,0,1
18683114770432,17;22;35;38;41;43;,0,1
18686335995904,16;22;33;38;40;41;,0,1
18689557221376,16;17;33;35;40;43;,0,1
18641238851584,37;38;43;46;51;53;,0,1
18645533818880,35;38;41;46;49;51;,0,1
18646607560704,35;37;41;43;49;53;,0,1
18660566204416,21;22;41;46;49;53;,0.5,0.5
18662713688064,17;22;43;46;49;51;,0.5,0.5
18663787429888,17;21;41;43;51;53;,0,1
18667008655360,21;22;35;38;51;53;,0,1
18669156139008,17;22;37;38;49;53;,0.5,0.5
18672377364480,17;21;35;37;49;51;,0.5,0.5
18675598589952,21;22;35;37;43;46;,0,1
18677746073600,17;21;37;38;41;46;,0,1
18679893557248,17;22;35;38;41;43;,0,1
18640165122048,37;38;41;46;49;53;,0,1
18645533831168,33;38;40;46;48;49;,0,1
18646607572992,33;37;40;41;48;53;,0,1
18658418733056,21;22;40;46;48;53;,0,1
18662713700352,16;22;41;46;48;49;,0,1
18663787442176,16;21;40;41;49;53;,0,1
18665934925824,21;22;33;38;49;53;,0,1
18667008667648,16;22;37;38;48;53;,0,1
18672377376768,16;21;33;37;48;49;,0,1
18674524860416,21;22;33;37;41;46;,0,1
18675598602240,16;21;37;38;40;46;,0,1
18679893569536,16;22;33;38;40;41;,0,1
18640165130240,33;38;43;46;49;51;,0,1
18641238872064,35;38;40;46;48;51;,0,1
18646607581184,33;35;40;43;48;49;,0,1
18658418741248,16;22;43;46;48;51;,0,1
18660566224896,17;22;40;46;48;49;,0,1
18663787450368,16;17;40;43;49;51;,0,1
18665934934016,17;22;35;38;49;51;,0,1
18669156159488,16;22;33;38;48;49;,0,1
18672377384960,16;17;33;35;48;51;,0,1
18674524868608,17;22;33;35;43;46;,0,1
18675598610432,16;22;35;38;40;43;,0,1
18677746094080,16;17;33;38;40;46;,0,1
18640165134336,33;37;41;43;51;53;,0,1
18641238876160,35;37;40;43;48;53;,0,1
18645533843456,33;35;40;41;48;51;,0,1
18658418745344,16;21;40;43;51;53;,0,1
18660566228992,17;21;40;41;48;53;,0,1
18662713712640,16;17;41;43;48;51;,0,1
18665934938112,17;21;33;35;51;53;,0,1
18667008679936,16;21;35;37;48;51;,0,1
18669156163584,16;17;33;37;48;53;,0,1
18674524872704,17;21;35;37;41;43;,0,1
18677746098176,16;21;33;37;40;41;,0,1
18679893581824,16;17;33;35;40;43;,0,1
18622985011200,16;17;21;22;33;35;37;38;40;41;43;46;48;49;51;53;56;59;61;62;,0.166667,0.833333
18738915712320,15;,0,1
18738898935232,14;,0,1
18738798272320,14;,0,1
18738764717952,15;,0,1
18737875521536,14;15;53;55;61;62;,0,1
18742120160448,15;,0,1
18742086606272,13;,0,1
18742019497664,13;,1,0
18741952388928,15;,0,1
18741096747008,13;15;51;55;59;61;,0.5,0.5
18743210679488,13;,0,1
18743160347968,14;,0,1
18743059685056,14;,0,1
18743026130816,13;,0,1
18742170488832,13;14;51;53;59;62;,0,1
18747488869248,15;,0,1
18747505646528,13;,0,1
18746465456128,13;15;46;47;61;62;,0,1
18749653129920,15;,0,1
18749602798528,14;,0,1
18748612939776,14;15;43;47;59;62;,0,1
18751783836352,14;,0,1
18751750282112,13;,0,1
18750760423424,13;14;43;46;59;61;,0.5,0.5
18755055390720,13;14;46;47;53;55;,0,1
18757202874368,14;15;43;46;51;55;,0,1
18758276616192,13;15;43;47;51;53;,0,1
18736768244928,15;,0,1
18736717913536,14;,0,1
18736650804928,14;,0,1
18736583696256,15;,0,1
18735728054272,14;15;51;55;59;62;,0,1
18742086622272,15;,1,0
18742053068224,11;,0,1
18742019513920,11;,1,0
18741918850752,15;,0,1
18741096763392,11;15;49;55;57;59;,1,0
18743210695744,11;,0,1
18743126809792,14;,0,1
18743026146880,14;,1,0
18742992592768,11;,0,1
18742170505216,11;14;49;51;57;62;,0.5,0.5
18745307847552,15;,0,1
18745358179264,11;,0,1
18744317988864,11;15;46;47;59;62;,0,1
18747505662528,15;,0,1
18747421776832,14;,0,1
18746465472512,14;15;41;47;57;62;,0.5,0.5
18751750298176,14;,0,1
18751716744064,11;,0,1
18750760439808,11;14;41;46;57;59;,1,0
18752907923456,11;14;46;47;51;55;,0,1
18755055407104,14;15;41;46;49;55;,0.5,0.5
18758276632576,11;15;41;47;49;51;,0,1
18736717917504,15;,0,1
18736751472064,11;,0,1
18736617254592,15;,0,1
18736650809152,11;,0,1
18735728058368,11;15;53;55;59;61;,0,1
18738898955328,15;,0,1
18738831846848,13;,0,1
18738798292544,13;,1,0
18738697629504,15;,0,1
18737875542016,13;15;49;55;57;61;,0.5,0.5
18743160368192,13;,0,1
18743126814016,11;,0,1
18743059705408,11;,1,0
18742992596672,13;,0,1
18742170509312,11;13;49;53;57;59;,0.5,0.5
18745341405888,15;,0,1
18745307851712,13;,0,1
18744317992960,13;15;43;47;59;61;,0,1
18749602818624,15;,0,1
18749569264576,11;,0,1
18748612960256,11;15;41;47;57;59;,1,0
18751783856704,11;,0,1
18751716747968,13;,0,1
18750760443904,11;13;41;43;57;61;,0.5,0.5
18752907927552,11;13;43;47;53;55;,0,1
18755055411200,13;15;41;47;49;53;,0,1
18757202894848,11;15;41;43;49;55;,0,1
18736751475904,14;,0,1
18736768253248,11;,0,1
18736583704384,14;,0,1
18736617258880,11;,0,1
18735728062464,11;14;51;53;61;62;,0,1
18738915736640,13;,0,1
18738831850816,14;,0,1
18738764742208,14;,1,0
18738697633664,13;,0,1
18737875546112,13;14;49;53;57;62;,0.5,0.5
18742120184896,11;,1,0
18742053076160,13;,0,1
18741952413248,13;,1,0
18741918859072,11;,0,1
18741096771584,11;13;49;51;57;61;,1,0
18745358187200,13;,0,1
18745341410176,11;,0,1
18744317997056,11;13;43;46;61;62;,0,1
18747488893504,14;,0,1
18747421784960,13;,0,1
18746465480704,13;14;41;46;57;61;,0.5,0.5
18749653154368,11;,0,1
18749569268416,14;,0,1
18748612964352,11;14;41;43;57;62;,0.5,0.5
18752907931648,13;14;43;46;51;53;,0,1
18757202898944,11;14;41;46;49;51;,0.5,0.5
18758276640768,11;13;41;43;49;53;,0,1
18732473294016,15;,1,0
18732422962624,14;,0,1
18732355854016,14;,1,0
18732288745344,15;,0,1
18731433103360,14;15;51;55;59;62;,0.5,0.5
18733496704320,15;,0,1
18733530258880,11;,0,1
18733396041408,15;,1,0
18733429595968,11;,0,1
18732506845184,11;15;53;55;59;61;,0.5,0.5
18734604000448,14;,0,1
18734620777792,11;,0,1
18734436228928,14;,0,1
18734469783424,11;,0,1
18733580587008,11;14;51;53;61;62;,0,1
18746465488896,14;15;37;39;61;62;,0,1
18748612972544,11;15;38;39;59;62;,0.5,0.5
18750760456192,11;14;37;38;59;61;,0.5,0.5
18755055423488,14;15;37;38;53;55;,0,1
18757202907136,11;14;38;39;51;55;,0,1
18758276648960,11;15;37;39;51;53;,0.5,0.5
18728178335040,15;,0,1
18728161557952,14;,0,1
18728060895040,14;,0,1
18728027340672,15;,0,1
18727138144256,14;15;53;55;61;62;,0,1
18733530266688,15;,0,1
18733463158208,13;,0,1
18733429603904,13;,1,0
18733328940864,15;,0,1
18732506853376,13;15;49;55;57;61;,0.5,0.5
18734620785728,13;,0,1
18734536899904,14;,0,1
18734469791296,14;,0,1
18734402682752,13;,0,1
18733580595200,13;14;49;53;57;62;,0,1
18744318013440,13;15;38;39;61;62;,0,1
18748612980736,14;15;33;39;57;62;,0,1
18750760464384,13;14;33;38;57;61;,0.5,0.5
18752907948032,13;14;38;39;53;55;,0,1
18757202915328,14;15;33;38;49;55;,0,1
18758276657152,13;15;33;39;49;53;,0,1
18728161569984,15;,0,1
18728128015808,13;,0,1
18728060907200,13;,0,1
18727993798464,15;,0,1
18727138156544,13;15;51;55;59;61;,0,1
18732422982720,15;,1,0
18732389428672,11;,0,1
18732355874368,11;,1,0
18732255211200,15;,0,1
18731433123840,11;15;49;55;57;59;,1,0
18734604020800,11;,0,1
18734536912064,13;,0,1
18734436249152,13;,0,1
18734402694976,11;,0,1
18733580607488,11;13;49;51;57;61;,0,1
18744318025728,11;15;37;39;59;61;,0,1
18746465509376,13;15;33;39;57;61;,0,1
18750760476672,11;13;33;37;57;59;,1,0
18752907960320,11;13;37;39;51;55;,0,1
18755055443968,13;15;33;37;49;55;,0.5,0.5
18757202927616,11;15;33;39;49;51;,0,1
18728178351296,13;,0,1
18728128019776,14;,0,1
18728027356864,14;,0,1
18727993802624,13;,0,1
18727138160640,13;14;51;53;59;62;,0,1
18732473318464,11;,1,0
18732389432512,14;,0,1
18732288769600,14;,1,0
18732255215488,11;,0,1
18731433127936,11;14;49;51;57;62;,0.5,0.5
18733496728640,13;,0,1
18733463174464,11;,0,1
18733396065856,11;,1,0
18733328957120,13;,0,1
18732506869760,11;13;49;53;57;59;,0.5,0.5
18744318029824,11;13;37;38;59;62;,0,1
18746465513472,13;14;33;37;57;62;,0.5,0.5
18748612997120,11;14;33;38;57;59;,1,0
18752907964416,11;14;37;38;51;53;,0,1
18755055448064,13;14;33;38;49;53;,0,1
18758276673536,11;13;33;37;49;51;,0.5,0.5
18732204891840,15;,1,0
18732221669248,11;,0,1
18731433136128,11;15;46;47;59;62;,1,0
18733295410880,13;,1,0
18733228302144,15;,0,1
18732506877952,13;15;43;47;59;61;,0.5,0.5
18734352375616,11;,0,1
18734302044032,13;,0,1
18733580619776,11;13;43;46;61;62;,0,1
18737875587072,13;15;38;39;61;62;,0,1
18741096812544,11;15;37;39;59;61;,1,0
18742170554368,11;13;37;38;59;62;,0.5,0.5
18755055456256,13;15;37;38;46;47;,1,0
18757202939904,11;15;38;39;43;46;,0.5,0.5
18758276681728,11;13;37;39;43;47;,0.5,0.5
18727909932864,15;,0,1
18727926710144,13;,0,1
18727138177024,13;15;46;47;61;62;,0,1
18732221677120,14;,1,0
18732121014144,15;,0,1
18731433144320,14;15;41;47;57;62;,0.5,0.5
18734352383552,13;,1,0
18734268497728,14;,0,1
18733580627968,13;14;41;46;57;61;,0.5,0.5
18735728111616,14;15;37;39;61;62;,0,1
18741096820736,13;15;33;39;57;61;,1,0
18742170562560,13;14;33;37;57;62;,0.5,0.5
18752907980800,13;14;37;39;46;47;,0,1
18757202948096,14;15;33;39;41;46;,0,1
18758276689920,13;15;33;37;41;47;,0.5,0.5
18727926718144,14;,0,1
18727859609472,15;,0,1
18727138185216,14;15;43;47;59;62;,0,1
18733295427136,11;,0,1
18733194763968,15;,0,1
18732506894336,11;15;41;47;57;59;,0,1
18734302060096,14;,0,1
18734268505984,11;,0,1
18733580636160,11;14;41;43;57;62;,0,1
18735728119808,11;15;38;39;59;62;,0,1
18737875603456,14;15;33;39;57;62;,0,1
18742170570752,11;14;33;38;57;59;,0,1
18752907988992,11;14;38;39;43;47;,0,1
18755055472640,14;15;33;38;41;47;,0,1
18758276698112,11;15;33;39;41;43;,0,1
18727909949120,13;,0,1
18727859617600,14;,0,1
18727138193408,13;14;43;46;59;61;,0,1
18732204916288,11;,1,0
18732121030336,14;,0,1
18731433160704,11;14;41;46;57;59;,1,0
18733228326464,13;,1,0
18733194772288,11;,0,1
18732506902528,11;13;41;43;57;61;,0.5,0.5
18735728128000,11;14;37;38;59;61;,0,1
18737875611648,13;14;33;38;57;61;,0.5,0.5
18741096837120,11;13;33;37;57;59;,1,0
18752907997184,11;13;37;38;43;46;,0,1
18755055480832,13;14;33;37;41;46;,0,1
18757202964480,11;14;33;38;41;43;,0,1
18731433168896,11;14;46;47;51;55;,1,0
18732506910720,11;13;43;47;53;55;,1,0
18733580652544,13;14;43;46;51;53;,0.5,0.5
18737875619840,13;14;38;39;53;55;,1,0
18741096845312,11;13;37;39;51;55;,1,0
18742170587136,11;14;37;38;51;53;,1,0
18746465554432,13;14;37;39;46;47;,1,0
18748613038080,11;14;38;39;43;47;,1,0
18750760521728,11;13;37;38;43;46;,1,0
18727138209792,13;14;46;47;53;55;,0,1
18731433177088,14;15;41;46;49;55;,0.5,0.5
18732506918912,13;15;41;47;49;53;,0.5,0.5
18735728144384,14;15;37;38;53;55;,0,1
18741096853504,13;15;33;37;49;55;,0.5,0.5
18742170595328,13;14;33;38;49;53;,0.5,0.5
18744318078976,13;15;37;38;46;47;,0,1
18748613046272,14;15;33;38;41;47;,0.5,0.5
18750760529920,13;14;33;37;41;46;,0.5,0.5
18727138217984,14;15;43;46;51;55;,0,1
18732506927104,11;15;41;43;49;55;,0,1
18733580668928,11;14;41;46;49;51;,0,1
18735728152576,11;14;38;39;51;55;,0,1
18737875636224,14;15;33;38;49;55;,0,1
18741096861696,11;15;33;39;49;51;,0.5,0.5
18744318087168,11;15;38;39;43;46;,0,1
18746465570816,14;15;33;39;41;46;,0,1
18750760538112,11;14;33;38;41;43;,0,1
18727138222080,13;15;43;47;51;53;,0,1
18731433189376,11;15;41;47;49;51;,0,1
18733580673024,11;13;41;43;49;53;,0,1
18735728156672,11;15;37;39;51;53;,0,1
18737875640320,13;15;33;39;49;53;,0,1
18742170607616,11;13;33;37;49;51;,0,1
18744318091264,11;13;37;39;43;47;,0,1
18746465574912,13;15;33;37;41;47;,0,1
18748613058560,11;15;33;39;41;43;,0,1
18691704487936,11;13;14;15;33;37;38;39;41;43;46;47;49;51;53;55;57;59;61;62;,0.833333,0.166667
18804413971776,15;,0,1
18804397194688,14;,0,1
18804296531776,14;,0,1
18804262977408,15;,0,1
18803373780992,14;15;53;55;61;62;,0,1
18810839645184,15;,1,0
18810755759552,13;,0,1
18810738982400,13;,1,0
18810621542208,15;,0,1
18809816231936,13;15;48;55;56;61;,0.5,0.5
18811930164224,13;,0,1
18811829501248,14;,0,1
18811779169792,14;,1,0
18811695284096,13;,0,1
18810889973760,13;14;48;53;56;62;,0.5,0.5
18812987128704,15;,0,1
18813003905984,13;,0,1
18811963715584,13;15;46;47;61;62;,0,1
18818372614656,15;,0,1
18818271951808,14;,0,1
18817332424704,14;15;40;47;56;62;,0.5,0.5
18820503321088,14;,0,1
18820419435392,13;,0,1
18819479908352,13;14;40;46;56;61;,0.5,0.5
18820553650176,13;14;46;47;53;55;,0,1
18825922359296,14;15;40;46;48;55;,0.5,0.5
18826996101120,13;15;40;47;48;53;,0,1
18807635205120,15;,1,0
18807534542272,14;,0,1
18807517765120,14;,1,0
18807400324992,15;,0,1
18806595014656,14;15;48;55;56;62;,0.5,0.5
18810755767488,15;,0,1
18810806099392,8;,0,1
18810671881728,15;,1,0
18810738990784,8;,0,1
18809816240128,8;15;51;55;56;59;,0.5,0.5
18811879840768,14;,1,0
18811930172608,8;,0,1
18811695292096,14;,0,1
18811745623936,8;,0,1
18810889981952,8;14;48;51;59;62;,0.5,0.5
18813003913920,15;,0,1
18812953582528,14;,0,1
18811963723776,14;15;43;47;59;62;,0,1
18816124476288,15;,0,1
18816225139648,8;,0,1
18815184949248,8;15;46;47;56;62;,0.5,0.5
18820419443392,14;,0,1
18820469775232,8;,0,1
18819479916544,8;14;43;46;56;59;,0.5,0.5
18820553658368,14;15;43;46;51;55;,0,1
18823774883840,8;14;46;47;48;55;,0.5,0.5
18826996109312,8;15;43;47;48;51;,0.5,0.5
18804397206720,15;,0,1
18804363652544,13;,0,1
18804296543936,13;,0,1
18804229435200,15;,0,1
18803373793280,13;15;51;55;59;61;,0,1
18807534546240,15;,0,1
18807618432448,8;,0,1
18807484214784,15;,1,0
18807517769536,8;,0,1
18806595018752,8;15;53;55;56;61;,0.5,0.5
18811829513408,13;,0,1
18811879845184,8;,0,1
18811745627648,13;,1,0
18811779182272,8;,0,1
18810889986048,8;13;51;53;56;59;,1,0
18816208366080,15;,0,1
18816124480448,13;,0,1
18815184953344,13;15;40;47;56;61;,0.5,0.5
18818271963840,15;,0,1
18818322295744,8;,0,1
18817332436992,8;15;43;47;56;59;,0.5,0.5
18820469778944,13;,1,0
18820503333568,8;,0,1
18819479920640,8;13;40;43;59;61;,1,0
18820553662464,13;15;43;47;51;53;,0,1
18823774887936,8;13;40;47;53;55;,0.5,0.5
18825922371584,8;15;40;43;51;55;,0,1
18804413988032,13;,0,1
18804363656512,14;,0,1
18804262993600,14;,0,1
18804229439360,13;,0,1
18803373797376,13;14;51;53;59;62;,0,1
18807618436096,14;,1,0
18807635213632,8;,0,1
18807400333120,14;,0,1
18807484219264,8;,0,1
18806595022848,8;14;48;53;61;62;,0.5,0.5
18810806107136,13;,1,0
18810839661760,8;,0,1
18810621558464,13;,0,1
18810671890240,8;,0,1
18809816248320,8;13;48;51;59;61;,1,0
18812987144896,14;,0,1
18812953590656,13;,0,1
18811963731968,13;14;43;46;59;61;,0,1
18816225147392,13;,0,1
18816208370560,8;,0,1
18815184957440,8;13;40;46;61;62;,0,1
18818322299392,14;,0,1
18818372631232,8;,0,1
18817332441088,8;14;40;43;59;62;,0,1
18823774892032,13;14;40;46;48;53;,0.5,0.5
18825922375680,8;14;43;46;48;51;,0.5,0.5
18826996117504,8;13;40;43;51;53;,0,1
18799045283136,15;,0,1
18799028506048,14;,0,1
18798927843136,14;,1,0
18798894288768,15;,0,1
18798005092352,14;15;53;55;61;62;,0.5,0.5
18802249731264,15;,1,0
18802216177088,13;,0,1
18802149068480,13;,1,0
18802081959744,15;,0,1
18801226317824,13;15;51;55;59;61;,0.5,0.5
18803340250304,13;,0,1
18803289918784,14;,0,1
18803189255872,14;,1,0
18803155701632,13;,0,1
18802300059648,13;14;51;53;59;62;,0.5,0.5
18815184961536,13;15;38;39;61;62;,0,1
18817332445184,14;15;35;39;59;62;,0.5,0.5
18819479928832,13;14;35;38;59;61;,1,0
18823774896128,13;14;38;39;53;55;,0.5,0.5
18825922379776,14;15;35;38;51;55;,0.5,0.5
18826996121600,13;15;35;39;51;53;,0,1
18801192778752,15;,1,0
18801092115904,14;,0,1
18801075338752,14;,1,0
18800957898624,15;,0,1
18800152588288,14;15;48;55;56;62;,0.5,0.5
18802165857600,15;,0,1
18802249743808,8;,0,1
18802115526144,15;,1,0
18802149080896,8;,0,1
18801226330112,8;15;53;55;56;61;,0.5,0.5
18803323485184,14;,0,1
18803340262720,8;,0,1
18803105382208,14;,0,1
18803189268352,8;,0,1
18802300071936,8;14;48;53;61;62;,0,1
18811963748352,14;15;37;39;61;62;,0,1
18817332457472,8;15;38;39;56;62;,0.5,0.5
18819479941120,8;14;37;38;56;61;,0.5,0.5
18820553682944,14;15;37;38;53;55;,0,1
18825922392064,8;14;38;39;48;55;,0,1
18826996133888,8;15;37;39;48;53;,0.5,0.5
18799028530176,15;,1,0
18798944644544,13;,0,1
18798927867392,13;,1,0
18798810427200,15;,0,1
18798005116928,13;15;48;55;56;61;,0.5,0.5
18801092127936,15;,0,1
18801142459840,8;,0,1
18801008242176,15;,1,0
18801075351232,8;,0,1
18800152600576,8;15;51;55;56;59;,0.5,0.5
18803289943040,13;,0,1
18803323497664,8;,0,1
18803105394368,13;,0,1
18803155726144,8;,0,1
18802300084224,8;13;48;51;59;61;,0,1
18811963760640,13;15;35;39;59;61;,0,1
18815184986112,8;15;37;39;56;61;,0.5,0.5
18819479953408,8;13;35;37;56;59;,0.5,0.5
18820553695232,13;15;35;37;51;55;,0,1
18823774920704,8;13;37;39;48;55;,0,1
18825922404352,8;15;35;39;48;51;,0.5,0.5
18799045311488,13;,1,0
18798944648512,14;,0,1
18798894317056,14;,1,0
18798810431360,13;,0,1
18798005121024,13;14;48;53;56;62;,0.5,0.5
18801142463488,14;,1,0
18801192795328,8;,0,1
18800957914816,14;,0,1
18801008246656,8;,0,1
18800152604672,8;14;48;51;59;62;,1,0
18802165873856,13;,0,1
18802216205632,8;,0,1
18802081988096,13;,1,0
18802115542720,8;,0,1
18801226346496,8;13;51;53;56;59;,1,0
18811963764736,13;14;35;37;59;62;,0,1
18815184990208,8;13;37;38;56;62;,0.5,0.5
18817332473856,8;14;35;38;56;59;,0.5,0.5
18820553699328,13;14;35;38;51;53;,0,1
18823774924800,8;14;37;38;48;53;,0.5,0.5
18826996150272,8;13;35;37;48;51;,0.5,0.5
18798776880960,15;,1,0
18798793658240,13;,0,1
18798005125120,13;15;46;47;61;62;,1,0
18800941141696,14;,1,0
18800874033024,15;,1,0
18800152608768,14;15;43;47;59;62;,1,0
18803071848128,13;,1,0
18803021516608,14;,0,1
18802300092416,13;14;43;46;59;61;,0.5,0.5
18806595059712,14;15;37;39;61;62;,1,0
18809816285184,13;15;35;39;59;61;,1,0
18810890027008,13;14;35;37;59;62;,1,0
18823774928896,13;14;37;39;46;47;,1,0
18825922412544,14;15;35;39;43;46;,1,0
18826996154368,13;15;35;37;43;47;,1,0
18800924376576,15;,1,0
18800941154176,8;,0,1
18800152621056,8;15;46;47;56;62;,0.5,0.5
18802014895616,13;,1,0
18801897455424,15;,0,1
18801226362880,13;15;40;47;56;61;,1,0
18803071860544,8;,0,1
18802971197312,13;,0,1
18802300104704,8;13;40;46;61;62;,0,1
18803373846528,13;15;38;39;61;62;,0,1
18809816297472,8;15;37;39;56;61;,0.5,0.5
18810890039296,8;13;37;38;56;62;,1,0
18820553715712,13;15;37;38;46;47;,0,1
18825922424832,8;15;38;39;40;46;,0.5,0.5
18826996166656,8;13;37;39;40;47;,0,1
18798793678336,14;,1,0
18798676238208,15;,0,1
18798005145600,14;15;40;47;56;62;,0.5,0.5
18801947794944,15;,1,0
18802014904000,8;,0,1
18801226371072,8;15;43;47;56;59;,0.5,0.5
18802971205312,14;,0,1
18803021537152,8;,0,1
18802300112896,8;14;40;43;59;62;,0,1
18803373854720,14;15;35;39;59;62;,0,1
18806595080192,8;15;38;39;56;62;,0.5,0.5
18810890047488,8;14;35;38;56;59;,0.5,0.5
18820553723904,14;15;35;38;43;47;,0,1
18823774949376,8;14;38;39;40;47;,0,1
18826996174848,8;15;35;39;40;43;,0,1
18798776909312,13;,1,0
18798676246336,14;,0,1
18798005153792,13;14;40;46;56;61;,0.5,0.5
18800874061312,14;,1,0
18800924393152,8;,0,1
18800152637440,8;14;43;46;56;59;,0.5,0.5
18801897471680,13;,0,1
18801947803456,8;,0,1
18801226379264,8;13;40;43;59;61;,0,1
18803373862912,13;14;35;38;59;61;,0,1
18806595088384,8;14;37;38;56;61;,0.5,0.5
18809816313856,8;13;35;37;56;59;,0.5,0.5
18820553732096,13;14;35;37;43;46;,0,1
18823774957568,8;13;37;38;40;46;,0,1
18825922441216,8;14;35;38;40;43;,0,1
18798005157888,13;14;46;47;53;55;,1,0
18800152641536,14;15;43;46;51;55;,1,0
18801226383360,13;15;43;47;51;53;,1,0
18806595092480,14;15;37;38;53;55;,1,0
18809816317952,13;15;35;37;51;55;,1,0
18810890059776,13;14;35;38;51;53;,1,0
18815185027072,13;15;37;38;46;47;,1,0
18817332510720,14;15;35;38;43;47;,1,0
18819479994368,13;14;35;37;43;46;,1,0
18800152653824,8;14;46;47;48;55;,1,0
18801226395648,8;13;40;47;53;55;,0.5,0.5
18802300137472,13;14;40;46;48;53;,0.5,0.5
18803373879296,13;14;38;39;53;55;,0,1
18809816330240,8;13;37;39;48;55;,1,0
18810890072064,8;14;37;38;48;53;,0.5,0.5
18811963813888,13;14;37;39;46;47;,0,1
18817332523008,8;14;38;39;40;47;,0.5,0.5
18819480006656,8;13;37;38;40;46;,1,0
18798005178368,14;15;40;46;48;55;,0.5,0.5
18801226403840,8;15;40;43;51;55;,0,1
