GameState,PossibleArrows,WinProb,TieProb
45947570032640,6;7;19;23;59;62;,1,0
45954012483584,3;7;16;23;56;59;,1,0
45955086225408,3;6;16;19;56;62;,1,0
45964749901824,3;6;19;23;46;47;,1,0
45967971127296,6;7;16;23;40;46;,1,0
45971192352768,3;7;16;19;40;47;,1,0
45947570040832,1;7;22;23;57;62;,1,0
45948643782656,6;7;16;23;56;62;,1,0
45955086233600,1;6;16;22;56;57;,1,0
45964749910016,1;6;22;23;41;47;,1,0
45965823651840,6;7;16;22;40;47;,1,0
45971192360960,1;7;16;23;40;41;,1,0
45947570057216,1;6;19;22;57;59;,1,0
45948643799040,3;6;16;22;56;59;,1,0
45954012508160,1;3;16;19;56;57;,1,0
45964749926400,1;3;19;22;41;46;,1,0
45965823668224,3;6;16;19;40;46;,1,0
45967971151872,1;6;16;22;40;41;,1,0
45948643803136,3;6;22;23;51;55;,1,0
45954012512256,1;3;19;23;49;55;,1,0
45955086254080,1;6;19;22;49;51;,1,0
45957233737728,3;6;19;23;46;47;,1,0
45959381221376,1;6;22;23;41;47;,1,0
45963676188672,1;3;19;22;41;46;,1,0
45947570065408,6;7;19;22;51;55;,1,0
45954012516352,3;7;16;19;48;55;,1,0
45955086258176,3;6;16;22;48;51;,1,0
45956160000000,3;7;19;22;46;47;,1,0
45959381225472,6;7;16;22;40;47;,1,0
45963676192768,3;6;16;19;40;46;,1,0
45947570073600,1;6;22;23;49;55;,1,0
45948643815424,6;7;16;22;48;55;,1,0
45954012524544,1;7;16;23;48;49;,1,0
45956160008192,1;7;22;23;41;46;,1,0
45957233750016,6;7;16;23;40;46;,1,0
45963676200960,1;6;16;22;40;41;,1,0
45947570085888,1;7;19;23;49;51;,1,0
45948643827712,3;7;16;23;48;51;,1,0
45955086278656,1;3;16;19;48;49;,1,0
45956160020480,1;3;19;23;41;47;,1,0
45957233762304,3;7;16;19;40;47;,1,0
45959381245952,1;7;16;23;40;41;,1,0
45904620158976,1;3;6;7;16;19;22;23;40;41;46;47;48;49;51;55;56;57;59;62;,1,0
46094672625664,3;7;20;23;59;60;,1,0
46097893851136,1;7;19;23;57;59;,1,0
46101115076608,1;3;19;20;57;60;,1,0
46103262560256,3;7;19;20;52;55;,1,0
46105410043904,1;7;20;23;49;52;,1,0
46106483785728,1;3;19;23;49;55;,1,0
46093598887936,4;7;19;23;59;60;,1,0
46097893855232,3;7;16;23;56;59;,1,0
46101115080704,3;4;16;19;56;60;,1,0
46102188822528,3;4;19;23;52;55;,1,0
46105410048000,4;7;16;23;48;52;,1,0
46106483789824,3;7;16;19;48;55;,1,0
46093598896128,1;7;20;23;57;60;,0.5,0.5
46094672637952,4;7;16;23;56;60;,1,0
46101115088896,1;4;16;20;56;57;,1,0
46102188830720,1;4;20;23;49;55;,1,0
46103262572544,4;7;16;20;48;55;,0.5,0.5
46106483798016,1;7;16;23;48;49;,1,0
46093598912512,1;4;19;20;57;59;,1,0
46094672654336,3;4;16;20;56;59;,1,0
46097893879808,1;3;16;19;56;57;,1,0
46102188847104,1;3;19;20;49;52;,1,0
46103262588928,3;4;16;19;48;52;,1,0
46105410072576,1;4;16;20;48;49;,1,0
46086082723840,4;7;19;23;59;60;,1,0
46088230207488,1;7;20;23;57;60;,1,0
46092525174784,1;4;19;20;57;59;,1,0
46103262593024,4;7;19;20;43;47;,1,0
46105410076672,1;4;20;23;41;47;,1,0
46106483818496,1;7;19;23;41;43;,1,0
46085008986112,3;7;20;23;59;60;,1,0
46088230211584,4;7;16;23;56;60;,1,0
46092525178880,3;4;16;20;56;59;,1,0
46102188855296,3;4;20;23;43;47;,1,0
46105410080768,4;7;16;20;40;47;,1,0
46106483822592,3;7;16;23;40;43;,1,0
46085008998400,1;7;19;23;57;59;,0.5,0.5
46086082740224,3;7;16;23;56;59;,1,0
46092525191168,1;3;16;19;56;57;,1,0
46102188867584,1;3;19;23;41;47;,1,0
46103262609408,3;7;16;19;40;47;,0.5,0.5
46105410093056,1;7;16;23;40;41;,0.5,0.5
46085009010688,1;3;19;20;57;60;,1,0
46086082752512,3;4;16;19;56;60;,1,0
46088230236160,1;4;16;20;56;57;,1,0
46102188879872,1;4;19;20;41;43;,0.5,0.5
46103262621696,3;4;16;20;40;43;,1,0
46106483847168,1;3;16;19;40;41;,1,0
46086082756608,3;4;19;23;52;55;,1,0
46088230240256,1;4;20;23;49;55;,1,0
46092525207552,1;3;19;20;49;52;,1,0
46094672691200,3;4;20;23;43;47;,1,0
46097893916672,1;3;19;23;41;47;,1,0
46101115142144,1;4;19;20;41;43;,1,0
46085009018880,3;7;19;20;52;55;,1,0
46088230244352,4;7;16;20;48;55;,1,0
46092525211648,3;4;16;19;48;52;,1,0
46093598953472,4;7;19;20;43;47;,1,0
46097893920768,3;7;16;19;40;47;,1,0
46101115146240,3;4;16;20;40;43;,1,0
46085009027072,1;7;20;23;49;52;,1,0
46086082768896,4;7;16;23;48;52;,1,0
46092525219840,1;4;16;20;48;49;,1,0
46093598961664,1;4;20;23;41;47;,1,0
46094672703488,4;7;16;20;40;47;,1,0
46097893928960,1;7;16;23;40;41;,1,0
46085009031168,1;3;19;23;49;55;,1,0
46086082772992,3;7;16;19;48;55;,1,0
46088230256640,1;7;16;23;48;49;,1,0
46093598965760,1;7;19;23;41;43;,1,0
46094672707584,3;7;16;23;40;43;,1,0
46101115158528,1;3;16;19;40;41;,1,0
46042059112448,1;3;4;7;16;19;20;23;40;41;43;47;48;49;52;55;56;57;59;60;,1,0
46163392102400,3;6;19;20;60;62;,1,0
46165539586048,1;6;20;22;57;60;,1,0
46166613327872,1;3;19;22;57;62;,1,0
46171982036992,3;6;20;22;51;52;,1,0
46175203262464,1;6;19;22;49;51;,1,0
46177350746112,1;3;19;20;49;52;,1,0
46162318364672,3;4;19;22;60;62;,1,0
46165539590144,4;6;16;22;56;60;,1,0
46166613331968,3;6;16;19;56;62;,1,0
46170908299264,4;6;19;22;51;52;,1,0
46175203266560,3;6;16;22;48;51;,1,0
46177350750208,3;4;16;19;48;52;,1,0
46162318372864,1;4;20;22;57;62;,1,0
46163392114688,4;6;16;20;56;62;,0.5,0.5
46166613340160,1;6;16;22;56;57;,1,0
46170908307456,1;6;20;22;49;52;,0.5,0.5
46171982049280,4;6;16;22;48;52;,1,0
46177350758400,1;4;16;20;48;49;,1,0
46162318385152,1;3;19;20;57;60;,1,0
46163392126976,3;4;16;19;56;60;,1,0
46165539610624,1;4;16;20;56;57;,1,0
46170908319744,1;4;19;20;49;51;,0.5,0.5
46171982061568,3;4;16;20;48;51;,1,0
46175203287040,1;3;16;19;48;49;,1,0
46154802200576,3;4;19;22;60;62;,1,0
46156949684224,1;4;20;22;57;62;,1,0
46160170909696,1;3;19;20;57;60;,1,0
46171982069760,3;4;20;22;43;46;,1,0
46175203295232,1;3;19;22;41;46;,1,0
46177350778880,1;4;19;20;41;43;,1,0
46153728462848,3;6;19;20;60;62;,1,0
46156949688320,4;6;16;20;56;62;,1,0
46160170913792,3;4;16;19;56;60;,1,0
46170908332032,4;6;19;20;43;46;,1,0
46175203299328,3;6;16;19;40;46;,1,0
46177350782976,3;4;16;20;40;43;,1,0
46153728471040,1;6;20;22;57;60;,0.5,0.5
46154802212864,4;6;16;22;56;60;,1,0
46160170921984,1;4;16;20;56;57;,1,0
46170908340224,1;4;20;22;41;46;,1,0
46171982082048,4;6;16;20;40;46;,0.5,0.5
46175203307520,1;6;16;22;40;41;,1,0
46153728475136,1;3;19;22;57;62;,1,0
46154802216960,3;6;16;19;56;62;,0.5,0.5
46156949700608,1;6;16;22;56;57;,1,0
46170908344320,1;6;19;22;41;43;,0.5,0.5
46171982086144,3;6;16;22;40;43;,0.5,0.5
46177350795264,1;3;16;19;40;41;,1,0
46154802233344,4;6;19;22;51;52;,1,0
46156949716992,1;6;20;22;49;52;,1,0
46160170942464,1;4;19;20;49;51;,1,0
46163392167936,4;6;19;20;43;46;,1,0
46165539651584,1;4;20;22;41;46;,1,0
46166613393408,1;6;19;22;41;43;,1,0
46153728495616,3;6;20;22;51;52;,1,0
46156949721088,4;6;16;22;48;52;,1,0
46160170946560,3;4;16;20;48;51;,1,0
46162318430208,3;4;20;22;43;46;,1,0
46165539655680,4;6;16;20;40;46;,1,0
46166613397504,3;6;16;22;40;43;,1,0
46153728507904,1;6;19;22;49;51;,0.5,0.5
46154802249728,3;6;16;22;48;51;,1,0
46160170958848,1;3;16;19;48;49;,1,0
46162318442496,1;3;19;22;41;46;,1,0
46163392184320,3;6;16;19;40;46;,0.5,0.5
46165539667968,1;6;16;22;40;41;,1,0
46153728516096,1;3;19;20;49;52;,0.5,0.5
46154802257920,3;4;16;19;48;52;,0.5,0.5
46156949741568,1;4;16;20;48;49;,1,0
46162318450688,1;4;19;20;41;43;,0.5,0.5
46163392192512,3;4;16;20;40;43;,0.5,0.5
46166613417984,1;3;16;19;40;41;,1,0
46110778589184,1;3;4;6;16;19;20;22;40;41;43;46;48;49;51;52;56;57;60;62;,1,0
46792604848128,6;7;20;23;28;30;,1,0
46793678589952,3;6;19;23;30;31;,1,0
46795826073600,3;7;19;20;28;31;,1,0
46790457372672,6;7;20;22;28;31;,0.5,0.5
46793678598144,1;6;22;23;25;31;,0.5,0.5
46795826081792,1;7;20;23;25;28;,1,0
46790457376768,3;7;19;22;30;31;,0.5,0.5
46792604860416,1;7;22;23;25;30;,0.5,0.5
46795826085888,1;3;19;23;25;31;,1,0
46790457389056,3;6;19;20;28;30;,1,0
46792604872704,1;6;20;22;25;28;,1,0
46793678614528,1;3;19;22;25;30;,1,0
46784014946304,6;7;20;22;28;31;,1,0
46785088688128,3;7;19;22;30;31;,1,0
46788309913600,3;6;19;20;28;30;,1,0
46781867470848,6;7;20;23;28;30;,1,0
46785088696320,1;7;22;23;25;30;,1,0
46788309921792,1;6;20;22;25;28;,1,0
46781867474944,3;6;19;23;30;31;,1,0
46784014958592,1;6;22;23;25;31;,0.5,0.5
46788309925888,1;3;19;22;25;30;,1,0
46781867483136,3;7;19;20;28;31;,1,0
46784014966784,1;7;20;23;25;28;,1,0
46785088708608,1;3;19;23;25;31;,1,0
46729253879808,1;3;6;7;19;20;22;23;25;28;30;31;49;51;52;55;57;59;60;62;,1,0
46861324320768,4;7;22;23;28;30;,1,0
46862398062592,3;7;19;22;30;31;,1,0
46864545546240,3;4;19;23;28;31;,1,0
46858103107584,4;6;22;23;28;31;,0.5,0.5
46862398074880,6;7;16;22;24;31;,1,0
46864545558528,4;7;16;23;24;28;,1,0
46858103111680,3;6;19;23;30;31;,0.5,0.5
46861324337152,6;7;16;23;24;30;,0.5,0.5
46864545562624,3;7;16;19;24;31;,1,0
46858103123968,3;4;19;22;28;30;,0.5,0.5
46861324349440,4;6;16;22;24;28;,1,0
46862398091264,3;6;16;19;24;30;,1,0
46852734418944,4;6;22;23;28;31;,1,0
46853808160768,3;6;19;23;30;31;,1,0
46857029386240,3;4;19;22;28;30;,1,0
46849513205760,4;7;22;23;28;30;,1,0
46853808173056,6;7;16;23;24;30;,1,0
46857029398528,4;6;16;22;24;28;,1,0
46849513209856,3;7;19;22;30;31;,1,0
46852734435328,6;7;16;22;24;31;,1,0
46857029402624,3;6;16;19;24;30;,1,0
46849513218048,3;4;19;23;28;31;,0.5,0.5
46852734443520,4;7;16;23;24;28;,0.5,0.5
46853808185344,3;7;16;19;24;31;,0.5,0.5
46797973356544,3;4;6;7;16;19;22;23;24;28;30;31;48;51;52;55;56;59;60;62;,1,0
46996615790592,4;7;20;22;30;31;,1,0
46999837016064,1;7;22;23;25;30;,1,0
47001984499712,1;4;20;23;25;31;,1,0
46995542052864,4;6;20;23;30;31;,1,0
46999837020160,6;7;16;23;24;30;,1,0
47001984503808,4;7;16;20;24;31;,1,0
46995542065152,1;6;22;23;25;31;,0.5,0.5
46996615806976,6;7;16;22;24;31;,0.5,0.5
47001984516096,1;7;16;23;24;25;,1,0
46995542077440,1;4;20;22;25;30;,1,0
46996615819264,4;6;16;20;24;30;,1,0
46999837044736,1;6;16;22;24;25;,1,0
46988025888768,4;6;20;23;30;31;,1,0
46991247114240,1;6;22;23;25;31;,1,0
46994468339712,1;4;20;22;25;30;,1,0
46986952151040,4;7;20;22;30;31;,1,0
46991247118336,6;7;16;22;24;31;,1,0
46994468343808,4;6;16;20;24;30;,1,0
46986952163328,1;7;22;23;25;30;,1,0
46988025905152,6;7;16;23;24;30;,1,0
46994468356096,1;6;16;22;24;25;,1,0
46986952171520,1;4;20;23;25;31;,0.5,0.5
46988025913344,4;7;16;20;24;31;,0.5,0.5
46991247138816,1;7;16;23;24;25;,0.5,0.5
46935412310016,1;4;6;7;16;20;22;23;24;25;30;31;48;49;52;55;56;57;60;62;,1,0
47202774220800,3;7;19;20;28;31;,1,0
47204921704448,1;7;20;23;25;28;,1,0
47205995446272,1;3;19;23;25;31;,1,0
47201700483072,3;4;19;23;28;31;,1,0
47204921708544,4;7;16;23;24;28;,1,0
47205995450368,3;7;16;19;24;31;,1,0
47201700491264,1;4;20;23;25;31;,1,0
47202774233088,4;7;16;20;24;31;,1,0
47205995458560,1;7;16;23;24;25;,1,0
47201700507648,1;3;19;20;25;28;,1,0
47202774249472,3;4;16;19;24;28;,1,0
47204921733120,1;4;16;20;24;25;,1,0
47194184318976,3;4;19;23;28;31;,1,0
47196331802624,1;4;20;23;25;31;,1,0
47200626769920,1;3;19;20;25;28;,1,0
47193110581248,3;7;19;20;28;31;,1,0
47196331806720,4;7;16;20;24;31;,1,0
47200626774016,3;4;16;19;24;28;,1,0
47193110589440,1;7;20;23;25;28;,1,0
47194184331264,4;7;16;23;24;28;,1,0
47200626782208,1;4;16;20;24;25;,1,0
47193110593536,1;3;19;23;25;31;,1,0
47194184335360,3;7;16;19;24;31;,1,0
47196331819008,1;7;16;23;24;25;,1,0
47141570740224,1;3;4;7;16;19;20;23;24;25;28;31;48;49;51;55;56;57;59;60;,1,0
47271493697536,3;4;19;22;28;30;,1,0
47273641181184,1;4;20;22;25;30;,1,0
47276862406656,1;3;19;20;25;28;,1,0
47270419959808,3;6;19;20;28;30;,1,0
47273641185280,4;6;16;20;24;30;,1,0
47276862410752,3;4;16;19;24;28;,1,0
47270419968000,1;6;20;22;25;28;,1,0
47271493709824,4;6;16;22;24;28;,1,0
47276862418944,1;4;16;20;24;25;,1,0
47270419972096,1;3;19;22;25;30;,1,0
47271493713920,3;6;16;19;24;30;,1,0
47273641197568,1;6;16;22;24;25;,1,0
47262903795712,3;6;19;20;28;30;,1,0
47265051279360,1;6;20;22;25;28;,1,0
47266125021184,1;3;19;22;25;30;,1,0
47261830057984,3;4;19;22;28;30;,1,0
47265051283456,4;6;16;22;24;28;,1,0
47266125025280,3;6;16;19;24;30;,1,0
47261830066176,1;4;20;22;25;30;,1,0
47262903808000,4;6;16;20;24;30;,1,0
47266125033472,1;6;16;22;24;25;,1,0
47261830078464,1;3;19;20;25;28;,1,0
47262903820288,3;4;16;19;24;28;,0.5,0.5
47265051303936,1;4;16;20;24;25;,1,0
47210290216960,1;3;4;6;16;19;20;22;24;25;28;30;48;49;51;52;56;57;59;62;,1,0
47342360629248,4;7;22;23;28;30;,1,0
47343434371072,3;7;19;22;30;31;,1,0
47345581854720,3;4;19;23;28;31;,1,0
47340213153792,4;7;20;22;30;31;,0.5,0.5
47343434379264,1;7;22;23;25;30;,0.5,0.5
47345581862912,1;4;20;23;25;31;,1,0
47340213166080,3;7;19;20;28;31;,1,0
47342360649728,1;7;20;23;25;28;,1,0
47343434391552,1;3;19;23;25;31;,1,0
47340213170176,3;4;19;22;28;30;,0.5,0.5
47342360653824,1;4;20;22;25;30;,1,0
47345581879296,1;3;19;20;25;28;,1,0
47279009693696,1;3;4;7;19;20;22;23;25;28;30;31;41;43;46;47;57;59;60;62;,1,0
47411080101888,6;7;20;23;28;30;,1,0
47412153843712,3;6;19;23;30;31;,1,0
47414301327360,3;7;19;20;28;31;,1,0
47407858888704,4;6;20;23;30;31;,0.5,0.5
47412153856000,6;7;16;23;24;30;,0.5,0.5
47414301339648,4;7;16;20;24;31;,1,0
47407858900992,3;4;19;23;28;31;,0.5,0.5
47411080126464,4;7;16;23;24;28;,1,0
47412153868288,3;7;16;19;24;31;,1,0
47407858905088,3;6;19;20;28;30;,1,0
47411080130560,4;6;16;20;24;30;,1,0
47414301356032,3;4;16;19;24;28;,1,0
47347729170432,3;4;6;7;16;19;20;23;24;28;30;31;40;43;46;47;56;59;60;62;,1,0
47546371571712,6;7;20;22;28;31;,1,0
47549592797184,1;6;22;23;25;31;,1,0
47551740280832,1;7;20;23;25;28;,1,0
47545297833984,4;6;22;23;28;31;,1,0
47549592801280,6;7;16;22;24;31;,1,0
47551740284928,4;7;16;23;24;28;,1,0
47545297854464,1;4;20;23;25;31;,1,0
47546371596288,4;7;16;20;24;31;,1,0
47549592821760,1;7;16;23;24;25;,1,0
47545297858560,1;6;20;22;25;28;,1,0
47546371600384,4;6;16;22;24;28;,1,0
47551740309504,1;4;16;20;24;25;,1,0
47485168123904,1;4;6;7;16;20;22;23;24;25;28;31;40;41;46;47;56;57;60;62;,1,0
47615091048448,3;7;19;22;30;31;,1,0
47617238532096,1;7;22;23;25;30;,1,0
47620459757568,1;3;19;23;25;31;,1,0
47614017310720,3;6;19;23;30;31;,1,0
47617238536192,6;7;16;23;24;30;,1,0
47620459761664,3;7;16;19;24;31;,1,0
47614017318912,1;6;22;23;25;31;,0.5,0.5
47615091060736,6;7;16;22;24;31;,0.5,0.5
47620459769856,1;7;16;23;24;25;,1,0
47614017335296,1;3;19;22;25;30;,1,0
47615091077120,3;6;16;19;24;30;,1,0
47617238560768,1;6;16;22;24;25;,1,0
47553887600640,1;3;6;7;16;19;22;23;24;25;30;31;40;41;43;47;56;57;59;62;,1,0
47821249478656,3;6;19;20;28;30;,1,0
47823396962304,1;6;20;22;25;28;,1,0
47824470704128,1;3;19;22;25;30;,1,0
47820175740928,3;4;19;22;28;30;,1,0
47823396966400,4;6;16;22;24;28;,1,0
47824470708224,3;6;16;19;24;30;,1,0
47820175749120,1;4;20;22;25;30;,1,0
47821249490944,4;6;16;20;24;30;,1,0
47824470716416,1;6;16;22;24;25;,1,0
47820175761408,1;3;19;20;25;28;,1,0
47821249503232,3;4;16;19;24;28;,1,0
47823396986880,1;4;16;20;24;25;,1,0
47760046030848,1;3;4;6;16;19;20;22;24;25;28;30;40;41;43;46;56;57;59;60;,1,0
47828765507584,1;3;4;6;19;20;22;23;25;28;30;31;41;43;46;47;49;51;52;55;,1,0
47897484984320,3;4;6;7;16;19;20;22;24;28;30;31;40;43;46;47;48;51;52;55;,1,0
48034923937792,1;4;6;7;16;20;22;23;24;25;28;30;40;41;46;47;48;49;52;55;,1,0
48103643414528,1;3;6;7;16;19;22;23;24;25;30;31;40;41;43;46;48;49;51;55;,1,0
48241082368000,1;3;4;7;16;19;20;23;24;25;28;31;40;41;43;47;48;49;51;52;,1,0
45111041498432,7;,1,0
45111075052992,3;,1,0
45110940835520,7;,1,0
45110974390080,3;,1,0
45110051639296,3;7;53;55;59;61;,1,0
45112132017344,7;,1,0
45112115240384,4;,1,0
45112048131776,4;,1,0
45111981022976,7;,1,0
45111125381120,4;7;51;55;59;60;,1,0
45114296278208,4;,1,0
45114279501120,3;,0,1
45114162061056,3;,1,0
45114128506688,4;,1,0
45113272864768,3;4;51;53;60;61;,1,0
45134747701248,4;7;29;31;60;61;,1,0
45136895184896,3;7;28;31;59;60;,1,0
45139042668544,3;4;28;29;59;61;,1,0
45143337635840,4;7;28;29;53;55;,1,0
45144411377664,3;7;29;31;51;53;,1,0
45145485119488,3;4;28;31;51;55;,1,0
45107837058368,7;,0,1
45107853835712,4;,1,0
45107719618304,7;,1,0
45107753172800,4;,1,0
45106830422016,4;7;53;55;60;61;,1,0
45111075060800,7;,1,0
45111007952320,5;,1,0
45110974398016,5;,1,0
45110873734976,7;,1,0
45110051647488,5;7;49;55;57;61;,1,0
45114279509056,5;,1,0
45114229177664,4;,0,1
45114162069056,4;,1,0
45114094960384,5;,0,1
45113272872960,4;5;49;53;57;60;,0.5,0.5
45132600225792,5;7;28;31;60;61;,1,0
45136895193088,4;7;25;31;57;60;,1,0
45139042676736,4;5;25;28;57;61;,1,0
45141190160384,4;5;28;31;53;55;,1,0
45144411385856,5;7;25;31;49;53;,1,0
45145485127680,4;7;25;28;49;55;,1,0
45107853839552,7;,1,0
45107820285376,5;,0,1
45107753176768,5;,1,0
45107686068032,7;,0,1
45106830426112,5;7;51;55;59;61;,0.5,0.5
45112115252288,7;,1,0
45112081698240,3;,0,1
45112048143936,3;,1,0
45111947480768,7;,1,0
45111125393408,3;7;49;55;57;59;,1,0
45114296290368,3;,1,0
45114229181632,5;,0,1
45114128518720,5;,1,0
45114094964544,3;,0,1
45113272877056,3;5;49;51;57;61;,0.5,0.5
45132600229888,3;7;29;31;59;61;,0.5,0.5
45134747713536,5;7;25;31;57;61;,1,0
45139042680832,3;5;25;29;57;59;,1,0
45141190164480,3;5;29;31;51;55;,0.5,0.5
45143337648128,5;7;25;29;49;55;,0.5,0.5
45145485131776,3;7;25;31;49;51;,1,0
45107837074624,5;,1,0
45107820297536,4;,0,1
45107719634624,4;,1,0
45107686080256,5;,1,0
45106830438400,4;5;51;53;59;60;,1,0
45111041522752,5;,1,0
45111007968576,3;,1,0
45110940859968,3;,1,0
45110873751232,5;,1,0
45110051663872,3;5;49;53;57;59;,1,0
45112132041792,3;,1,0
45112081710272,4;,1,0
45111981047360,4;,1,0
45111947493120,3;,1,0
45111125405696,3;4;49;51;57;60;,1,0
45132600242176,3;5;28;29;59;60;,1,0
45134747725824,4;5;25;29;57;60;,1,0
45136895209472,3;4;25;28;57;59;,1,0
45141190176768,3;4;28;29;51;53;,1,0
45143337660416,4;5;25;28;49;53;,1,0
45144411402240,3;5;25;29;49;51;,1,0
45110840204992,5;,1,0
45110773096256,7;,1,0
45110051672064,5;7;43;47;59;61;,1,0
45111863615168,7;,1,0
45111913946880,3;,1,0
45111125413888,3;7;44;47;59;60;,1,0
45113994321664,5;,1,0
45114011098944,3;,1,0
45113272897536,3;5;43;44;60;61;,1,0
45126157799424,5;7;28;31;60;61;,1,0
45127231541248,3;7;29;31;59;61;,1,0
45130452766720,3;5;28;29;59;60;,1,0
45143337668608,5;7;28;29;44;47;,1,0
45144411410432,3;5;29;31;43;47;,1,0
45145485152256,3;7;28;31;43;44;,1,0
45107618987776,5;,1,0
45107568656192,7;,1,0
45106830454784,5;7;44;47;60;61;,1,0
45111913954880,4;,1,0
45111813291776,7;,1,0
45111125422080,4;7;41;47;57;60;,1,0
45114011106880,5;,1,0
45113960775488,4;,0,1
45113272905728,4;5;41;44;57;61;,0.5,0.5
45124010323968,4;7;29;31;60;61;,1,0
45127231549440,5;7;25;31;57;61;,1,0
45130452774912,4;5;25;29;57;60;,1,0
45141190193152,4;5;29;31;44;47;,1,0
45144411418624,5;7;25;29;41;47;,1,0
45145485160448,4;7;25;31;41;44;,1,0
45107618995904,4;,1,0
45107551887104,7;,1,0
45106830462976,4;7;43;47;59;60;,0.5,0.5
45110840221248,3;,1,0
45110739558080,7;,1,0
45110051688448,3;7;41;47;57;59;,1,0
45113994337856,4;,1,0
45113960783616,3;,0,1
45113272913920,3;4;41;43;57;60;,0.5,0.5
45124010332160,3;7;28;31;59;60;,0.5,0.5
45126157815808,4;7;25;31;57;60;,1,0
45130452783104,3;4;25;28;57;59;,1,0
45141190201344,3;4;28;31;43;47;,0.5,0.5
45143337684992,4;7;25;28;41;47;,0.5,0.5
45144411426816,3;7;25;31;41;43;,0.5,0.5
45107568672448,5;,1,0
45107551895360,4;,1,0
45106830471168,4;5;43;44;59;61;,1,0
45110773120576,5;,1,0
45110739566400,3;,1,0
45110051696640,3;5;41;43;57;61;,1,0
45111863639616,3;,1,0
45111813308096,4;,1,0
45111125438464,3;4;41;44;57;59;,1,0
45124010340352,3;4;28;29;59;61;,1,0
45126157824000,4;5;25;28;57;61;,1,0
45127231565824,3;5;25;29;57;59;,1,0
45141190209536,3;5;28;29;43;44;,1,0
45143337693184,4;5;25;29;41;44;,1,0
45145485176832,3;4;25;28;41;43;,1,0
45110051704832,3;5;43;47;53;55;,1,0
45111125446656,3;4;44;47;51;55;,1,0
45113272930304,4;5;43;44;51;53;,1,0
45126157832192,4;5;28;31;53;55;,1,0
45127231574016,3;5;29;31;51;55;,1,0
45130452799488,3;4;28;29;51;53;,1,0
45134747766784,4;5;29;31;44;47;,1,0
45136895250432,3;4;28;31;43;47;,1,0
45139042734080,3;5;28;29;43;44;,1,0
45106830487552,4;5;44;47;53;55;,1,0
45110051713024,5;7;41;47;49;53;,1,0
45111125454848,4;7;41;44;49;55;,1,0
45124010356736,4;7;28;29;53;55;,1,0
45127231582208,5;7;25;29;49;55;,1,0
45130452807680,4;5;25;28;49;53;,1,0
45132600291328,5;7;28;29;44;47;,1,0
45136895258624,4;7;25;28;41;47;,1,0
45139042742272,4;5;25;29;41;44;,1,0
45106830491648,5;7;43;47;51;53;,1,0
45111125458944,3;7;41;47;49;51;,1,0
45113272942592,3;5;41;43;49;53;,0.5,0.5
45124010360832,3;7;29;31;51;53;,1,0
45126157844480,5;7;25;31;49;53;,1,0
45130452811776,3;5;25;29;49;51;,1,0
45132600295424,3;5;29;31;43;47;,1,0
45134747779072,5;7;25;29;41;47;,1,0
45136895262720,3;7;25;31;41;43;,1,0
45106830495744,4;7;43;44;51;55;,1,0
45110051721216,3;7;41;43;49;55;,1,0
45113272946688,3;4;41;44;49;51;,0.5,0.5
45124010364928,3;4;28;31;51;55;,1,0
45126157848576,4;7;25;28;49;55;,1,0
45127231590400,3;7;25;31;49;51;,1,0
45132600299520,3;7;28;31;43;44;,1,0
45134747783168,4;7;25;31;41;44;,1,0
45139042750464,3;4;25;28;41;43;,1,0
45079986700288,3;4;5;7;25;28;29;31;41;43;44;47;49;51;53;55;57;59;60;61;,1,0
45317166370112,7;,1,0
45317233479104,1;,1,0
45317099261504,7;,1,0
45317132816192,1;,1,0
45316210065408,1;7;53;55;57;61;,1,0
45318290443328,7;,1,0
45318240112064,4;,1,0
45318206557760,4;,1,0
45318105894656,7;,1,0
45317283807232,4;7;49;55;57;60;,1,0
45320454704192,4;,1,0
45320437927232,1;,1,0
45320320487168,1;,1,0
45320253378368,4;,1,0
45319431290880,1;4;49;53;60;61;,1,0
45338758643712,4;7;29;31;60;61;,1,0
45343053611008,1;7;28;31;57;60;,1,0
45345201094656,1;4;28;29;57;61;,1,0
45347348578304,4;7;28;29;53;55;,1,0
45350569803776,1;7;29;31;49;53;,1,0
45351643545600,1;4;28;31;49;55;,1,0
45312921738560,7;,1,0
45312938515904,4;,1,0
45312804298496,7;,1,0
45312837852992,4;,1,0
45311915102208,4;7;53;55;60;61;,1,0
45317233482752,7;,1,0
45317149597120,5;,1,0
45317132819968,5;,1,0
45317015379776,7;,1,0
45316210069504,5;7;48;55;56;61;,1,0
45320437931008,5;,1,0
45320370822464,4;,1,0
45320320491008,4;,1,0
45320236605184,5;,1,0
45319431294976,4;5;48;53;56;60;,1,0
45337684905984,5;7;28;31;60;61;,1,0
45343053615104,4;7;24;31;56;60;,1,0
45345201098752,4;5;24;28;56;61;,1,0
45346274840576,4;5;28;31;53;55;,1,0
45350569807872,5;7;24;31;48;53;,1,0
45351643549696,4;7;24;28;48;55;,1,0
45312938527808,7;,1,0
45312871419328,5;,1,0
45312837865024,5;,1,0
45312737201984,7;,1,0
45311915114496,5;7;49;55;57;61;,1,0
45318240128000,7;,1,0
45318223351232,1;,1,0
45318206574080,1;,1,0
45318089133632,7;,1,0
45317283823616,1;7;48;55;56;57;,1,0
45320454720512,1;,1,0
45320370834496,5;,1,0
45320253394432,5;,1,0
