GameState,PossibleArrows,WinProb,TieProb
94748064866304,3;4;8;11;24;28;,0,1
94750212349952,1;4;8;12;24;25;,0,1
94695451262976,1;3;4;6;8;11;12;14;24;25;28;30;48;49;51;52;56;57;59;62;,1,0
94825374220288,2;4;12;14;26;30;,1,0
94828595445760,1;2;10;14;25;30;,1,0
94830742929408,1;4;10;12;25;26;,1,0
94824300482560,4;6;10;12;26;30;,1,0
94828595449856,2;6;8;10;24;30;,1,0
94830742933504,2;4;8;12;24;26;,1,0
94824300486656,1;4;12;14;25;30;,0.5,0.5
94825374228480,4;6;8;12;24;30;,1,0
94828595453952,1;6;8;14;24;25;,1,0
94824300494848,1;6;10;14;25;26;,0,1
94825374236672,2;6;8;14;24;26;,0,1
94830742945792,1;2;8;10;24;25;,1,0
94816784318464,4;6;10;12;26;30;,1,0
94817858060288,1;4;12;14;25;30;,1,0
94820005543936,1;6;10;14;25;26;,1,0
94815710580736,2;4;12;14;26;30;,1,0
94817858064384,4;6;8;12;24;30;,1,0
94820005548032,2;6;8;14;24;26;,1,0
94815710593024,1;2;10;14;25;30;,1,0
94816784334848,2;6;8;10;24;30;,0.5,0.5
94817858076672,1;6;8;14;24;25;,0.5,0.5
94815710601216,1;4;10;12;25;26;,0,1
94816784343040,2;4;8;12;24;26;,0,1
94820005568512,1;2;8;10;24;25;,0,1
94764170739712,1;2;4;6;8;10;12;14;24;25;26;30;48;49;50;52;56;57;60;62;,1,0
95031532650496,2;3;11;12;26;28;,1,0
95033680134144,1;2;10;12;25;28;,1,0
95034753875968,1;3;10;11;25;26;,1,0
95030458912768,3;4;10;11;26;28;,1,0
95033680138240,2;4;8;10;24;28;,1,0
95034753880064,2;3;8;11;24;26;,1,0
95030458916864,1;3;11;12;25;28;,1,0
95031532658688,3;4;8;11;24;28;,1,0
95033680142336,1;4;8;12;24;25;,1,0
95030458920960,1;4;10;12;25;26;,0.5,0.5
95031532662784,2;4;8;12;24;26;,0.5,0.5
95034753888256,1;2;8;10;24;25;,1,0
95022942748672,3;4;10;11;26;28;,1,0
95024016490496,1;3;11;12;25;28;,1,0
95025090232320,1;4;10;12;25;26;,1,0
95021869010944,2;3;11;12;26;28;,1,0
95024016494592,3;4;8;11;24;28;,1,0
95025090236416,2;4;8;12;24;26;,1,0
95021869019136,1;2;10;12;25;28;,1,0
95022942760960,2;4;8;10;24;28;,1,0
95024016502784,1;4;8;12;24;25;,1,0
95021869023232,1;3;10;11;25;26;,0.5,0.5
95022942765056,2;3;8;11;24;26;,1,0
95025090248704,1;2;8;10;24;25;,1,0
94970329169920,1;2;3;4;8;10;11;12;24;25;26;28;48;49;50;51;56;57;59;60;,1,0
95657523937280,1;2;3;4;10;11;12;14;25;26;28;30;33;34;35;38;57;59;60;62;,0.958333,0.0416667
95726243414016,2;3;4;6;8;10;11;12;24;26;28;30;32;34;35;38;56;59;60;62;,0.958333,0.0416667
95794962890752,1;3;4;6;8;11;12;14;24;25;28;30;32;33;35;38;56;57;59;60;,1,0
95863682367488,1;2;4;6;8;10;12;14;24;25;26;28;32;33;34;38;56;57;60;62;,1,0
95932401844224,1;2;3;6;8;10;11;14;24;25;26;30;32;33;34;35;56;57;59;62;,0.958333,0.0416667
96207279751168,1;3;4;6;10;11;12;14;25;26;28;30;33;34;35;38;49;50;51;52;,0.791667,0.208333
96275999227904,2;3;4;6;8;11;12;14;24;26;28;30;32;34;35;38;48;50;51;52;,0.958333,0.0416667
96413438181376,1;2;4;6;8;10;12;14;24;25;28;30;32;33;34;38;48;49;50;52;,1,0
96482157658112,1;2;3;6;8;10;11;14;24;25;26;30;32;33;35;38;48;49;50;51;,0.958333,0.0416667
96619596611584,1;2;3;4;8;10;11;12;24;25;26;28;32;33;34;35;48;49;51;52;,1,0
94114557435904,4;7;14;15;44;46;,1,0
94117778661376,3;7;12;15;43;44;,1,0
94118852403200,3;4;12;14;43;46;,1,0
94123147370496,4;7;12;14;38;39;,1,0
94124221112320,3;7;14;15;35;38;,1,0
94126368595968,3;4;12;15;35;39;,1,0
94113483698176,4;7;12;14;46;47;,1,0
94117778665472,2;7;10;12;44;47;,1,0
94118852407296,2;4;10;14;44;46;,1,0
94124221116416,2;7;10;14;38;39;,1,0
94126368600064,4;7;10;12;34;39;,1,0
94127442341888,2;4;12;14;34;38;,1,0
94113483702272,3;7;14;15;43;46;,1,0
94114557444096,2;7;10;14;46;47;,1,0
94117778669568,2;3;10;15;43;47;,1,0
94123147378688,2;7;14;15;34;38;,1,0
94126368604160,3;7;10;15;34;35;,1,0
94127442345984,2;3;10;14;35;38;,1,0
94113483710464,3;4;12;15;43;47;,1,0
94114557452288,2;4;10;15;44;47;,1,0
94118852419584,2;3;10;12;43;44;,1,0
94123147386880,2;4;12;15;34;39;,1,0
94124221128704,2;3;10;15;35;39;,1,0
94127442354176,3;4;10;12;34;35;,1,0
94076976234496,2;3;4;7;10;12;14;15;34;35;38;39;43;44;46;47;58;59;60;62;,1,0
94183276908544,4;7;12;14;46;47;,1,0
94186498134016,3;7;11;12;44;47;,1,0
94187571875840,3;4;11;14;44;46;,1,0
94192940584960,3;7;11;14;38;39;,1,0
94195088068608,4;7;11;12;35;39;,1,0
94196161810432,3;4;12;14;35;38;,1,0
94181129433088,4;7;14;15;44;46;,1,0
94186498142208,1;7;12;15;41;44;,1,0
94187571884032,1;4;12;14;41;46;,1,0
94189719367680,4;7;12;14;38;39;,1,0
94192940593152,1;7;14;15;33;38;,1,0
94195088076800,1;4;12;15;33;39;,1,0
94181129437184,3;7;11;14;46;47;,1,0
94183276920832,1;7;14;15;41;46;,1,0
94186498146304,1;3;11;15;41;47;,1,0
94189719371776,3;7;14;15;35;38;,1,0
94195088080896,1;7;11;15;33;35;,1,0
94196161822720,1;3;11;14;33;38;,1,0
94181129445376,3;4;11;15;44;47;,1,0
94183276929024,1;4;12;15;41;47;,1,0
94187571896320,1;3;11;12;41;44;,1,0
94189719379968,3;4;12;15;35;39;,1,0
94192940605440,1;3;11;15;33;39;,1,0
94196161830912,1;4;11;12;33;35;,1,0
94145695711232,1;3;4;7;11;12;14;15;33;35;38;39;41;44;46;47;57;59;60;62;,1,0
94319642120192,3;7;11;14;46;47;,1,0
94323937087488,2;7;10;11;43;47;,1,0
94325010829312,2;3;10;14;43;46;,1,0
94329305796608,2;7;10;14;38;39;,1,0
94332527022080,3;7;10;11;34;39;,1,0
94333600763904,2;3;11;14;34;38;,1,0
94318568382464,3;7;14;15;43;46;,1,0
94323937091584,1;7;11;15;41;43;,1,0
94325010833408,1;3;11;14;41;46;,1,0
94327158317056,3;7;11;14;38;39;,1,0
94329305800704,1;7;14;15;33;38;,1,0
94332527026176,1;3;11;15;33;39;,1,0
94318568386560,2;7;10;14;46;47;,1,0
94319642128384,1;7;14;15;41;46;,1,0
94323937095680,1;2;10;15;41;47;,1,0
94327158321152,2;7;14;15;34;38;,1,0
94332527030272,1;7;10;15;33;34;,1,0
94333600772096,1;2;10;14;33;38;,1,0
94318568398848,2;3;10;15;43;47;,1,0
94319642140672,1;3;11;15;41;47;,1,0
94325010849792,1;2;10;11;41;43;,1,0
94327158333440,2;3;11;15;34;39;,1,0
94329305817088,1;2;10;15;33;39;,1,0
94333600784384,1;3;10;11;33;34;,1,0
94283134664704,1;2;3;7;10;11;14;15;33;34;38;39;41;43;46;47;57;58;59;62;,1,0
94457081073664,4;7;11;12;43;47;,1,0
94458154815488,2;7;10;12;44;47;,1,0
94462449782784,2;4;10;11;43;44;,1,0
94466744750080,4;7;10;12;34;39;,1,0
94467818491904,2;7;10;11;35;39;,1,0
94471039717376,2;4;11;12;34;35;,1,0
94456007335936,4;7;11;15;43;44;,1,0
94458154819584,1;7;12;15;41;44;,1,0
94462449786880,1;4;11;12;41;43;,1,0
94464597270528,4;7;11;12;35;39;,1,0
94466744754176,1;4;12;15;33;39;,1,0
94467818496000,1;7;11;15;33;35;,1,0
94456007340032,2;4;10;15;44;47;,1,0
94457081081856,1;4;12;15;41;47;,1,0
94462449790976,1;2;10;12;41;44;,1,0
94464597274624,2;4;12;15;34;39;,1,0
94467818500096,1;2;10;15;33;39;,1,0
94471039725568,1;4;10;12;33;34;,1,0
94456007344128,2;7;10;11;43;47;,1,0
94457081085952,1;7;11;15;41;43;,1,0
94458154827776,1;2;10;15;41;47;,1,0
94464597278720,2;7;11;15;34;35;,1,0
94466744762368,1;7;10;15;33;34;,1,0
94471039729664,1;2;10;11;33;35;,1,0
94420573618176,1;2;4;7;10;11;12;15;33;34;35;39;41;43;44;47;57;58;59;60;,1,0
94525800550400,3;4;12;14;43;46;,1,0
94526874292224,2;4;10;14;44;46;,1,0
94530095517696,2;3;10;12;43;44;,1,0
94535464226816,2;4;12;14;34;38;,1,0
94536537968640,2;3;10;14;35;38;,1,0
94538685452288,3;4;10;12;34;35;,1,0
94524726812672,3;4;11;14;44;46;,1,0
94526874296320,1;4;12;14;41;46;,1,0
94530095521792,1;3;11;12;41;44;,1,0
94533316747264,3;4;12;14;35;38;,1,0
94536537972736,1;3;11;14;33;38;,1,0
94538685456384,1;4;11;12;33;35;,1,0
94524726820864,2;3;10;14;43;46;,1,0
94525800562688,1;3;11;14;41;46;,1,0
94530095529984,1;2;10;11;41;43;,1,0
94533316755456,2;3;11;14;34;38;,1,0
94535464239104,1;2;10;14;33;38;,1,0
94538685464576,1;3;10;11;33;34;,1,0
94524726829056,2;4;10;11;43;44;,0.5,0.5
94525800570880,1;4;11;12;41;43;,0.5,0.5
94526874312704,1;2;10;12;41;44;,1,0
94533316763648,2;4;11;12;34;35;,0,1
94535464247296,1;4;10;12;33;34;,0.5,0.5
94536537989120,1;2;10;11;33;35;,1,0
94489293094912,1;2;3;4;10;11;12;14;33;34;35;38;41;43;44;46;57;58;60;62;,1,0
94672903184384,4;7;14;15;28;30;,1,0
94673976926208,3;7;11;14;30;31;,1,0
94676124409856,3;4;11;15;28;31;,1,0
94673976930304,2;7;14;15;26;30;,1,0
94676124413952,4;7;10;15;26;28;,1,0
94677198155776,2;4;10;14;28;30;,1,0
94672903192576,2;7;10;14;30;31;,1,0
94676124418048,3;7;10;11;26;31;,1,0
94677198159872,2;3;11;14;26;30;,1,0
94672903200768,2;4;10;15;28;31;,1,0
94673976942592,2;3;11;15;26;31;,1,0
94677198168064,3;4;10;11;26;28;,1,0
94626732048384,2;3;4;7;10;11;14;15;26;28;30;31;43;44;46;47;58;59;60;62;,1,0
94741622657024,4;7;12;14;30;31;,1,0
94744843882496,3;7;11;12;28;31;,1,0
94745917624320,3;4;11;14;28;30;,1,0
94739475181568,4;7;14;15;28;30;,1,0
94744843890688,1;7;12;15;25;28;,1,0
94745917632512,1;4;12;14;25;30;,1,0
94739475185664,3;7;11;14;30;31;,1,0
94741622669312,1;7;14;15;25;30;,1,0
94744843894784,1;3;11;15;25;31;,1,0
94739475193856,3;4;11;15;28;31;,1,0
94741622677504,1;4;12;15;25;31;,1,0
94745917644800,1;3;11;12;25;28;,1,0
94695451525120,1;3;4;7;11;12;14;15;25;28;30;31;41;43;46;47;57;59;60;62;,1,0
94811415875584,2;7;10;14;30;31;,1,0
94813563359232,4;7;10;12;26;31;,1,0
94814637101056,2;4;12;14;26;30;,1,0
94808194654208,4;7;12;14;30;31;,1,0
94811415879680,1;7;14;15;25;30;,1,0
94813563363328,1;4;12;15;25;31;,1,0
94808194662400,2;7;14;15;26;30;,1,0
94813563371520,1;7;10;15;25;26;,1,0
94814637113344,1;2;10;14;25;30;,1,0
94808194670592,2;4;12;15;26;31;,1,0
94811415896064,1;2;10;15;25;31;,1,0
94814637121536,1;4;10;12;25;26;,1,0
94764171001856,1;2;4;7;10;12;14;15;25;26;30;31;41;44;46;47;57;58;60;62;,1,0
95016500563968,2;7;10;12;28;31;,1,0
95017574305792,3;7;10;11;26;31;,1,0
95020795531264,2;3;11;12;26;28;,1,0
95014353084416,3;7;11;12;28;31;,1,0
95016500568064,1;7;12;15;25;28;,1,0
95017574309888,1;3;11;15;25;31;,1,0
95014353088512,2;7;12;15;26;28;,1,0
95017574313984,1;7;10;15;25;26;,1,0
95020795539456,1;2;10;12;25;28;,1,0
95014353092608,2;3;11;15;26;31;,1,0
95016500576256,1;2;10;15;25;31;,1,0
95020795543552,1;3;10;11;25;26;,1,0
94970329432064,1;2;3;7;10;11;12;15;25;26;28;31;41;43;44;47;57;58;59;60;,1,0
95085220040704,2;4;10;14;28;30;,1,0
95086293782528,2;3;11;14;26;30;,1,0
95088441266176,3;4;10;11;26;28;,1,0
95083072561152,3;4;11;14;28;30;,1,0
95085220044800,1;4;12;14;25;30;,1,0
95088441270272,1;3;11;12;25;28;,1,0
95083072565248,2;4;12;14;26;30;,1,0
95086293790720,1;2;10;14;25;30;,1,0
95088441274368,1;4;10;12;25;26;,1,0
95083072577536,2;3;11;12;26;28;,1,0
95085220061184,1;2;10;12;25;28;,1,0
95086293803008,1;3;10;11;25;26;,1,0
95039048908800,1;2;3;4;10;11;12;14;25;26;28;30;41;43;44;46;57;58;59;62;,1,0
95176487862272,2;3;4;7;11;12;14;15;26;28;30;31;34;35;38;39;58;59;60;62;,1,0
95313926815744,1;2;4;7;10;12;14;15;25;28;30;31;33;34;38;39;57;58;60;62;,1,0
95382646292480,1;2;3;7;10;11;14;15;25;26;30;31;33;35;38;39;57;58;59;62;,1,0
95520085245952,1;3;4;7;10;11;12;15;25;26;28;31;33;34;35;39;57;58;59;60;,1,0
95588804722688,1;2;3;4;10;11;12;14;25;26;28;30;33;34;35;38;57;59;60;62;,1,0
96275999490048,2;3;4;7;10;11;12;14;26;28;30;31;34;35;38;39;43;44;46;47;,1,0
96344718966784,1;3;4;7;11;12;14;15;25;28;30;31;33;35;38;39;41;43;44;46;,1,0
96413438443520,1;2;4;7;10;12;14;15;25;26;28;30;33;34;38;39;41;44;46;47;,1,0
96482157920256,1;2;3;7;10;11;14;15;25;26;30;31;33;34;35;38;41;43;46;47;,1,0
96619596873728,1;2;3;4;10;11;12;15;25;26;28;31;33;34;35;39;41;43;44;47;,1,0
94045838221312,6;7;12;15;44;46;,1,0
94049059446784,4;7;11;15;43;44;,1,0
94050133188608,4;6;11;12;43;46;,1,0
94054428155904,4;6;12;15;38;39;,1,0
94055501897728,6;7;11;15;35;38;,1,0
94057649381376,4;7;11;12;35;39;,1,0
94044764483584,4;6;12;15;46;47;,1,0
94049059450880,2;4;10;15;44;47;,1,0
94050133192704,2;6;10;12;44;46;,1,0
94055501901824,2;6;10;15;38;39;,1,0
94057649385472,2;4;12;15;34;39;,1,0
94058723127296,4;6;10;12;34;38;,1,0
94044764487680,6;7;11;15;43;46;,1,0
94045838229504,2;6;10;15;46;47;,1,0
94049059454976,2;7;10;11;43;47;,1,0
94054428164096,6;7;10;15;34;38;,1,0
94057649389568,2;7;11;15;34;35;,1,0
94058723131392,2;6;10;11;35;38;,1,0
94044764495872,4;7;11;12;43;47;,1,0
94045838237696,2;7;10;12;44;47;,1,0
94050133204992,2;4;10;11;43;44;,0.5,0.5
94054428172288,4;7;10;12;34;39;,0.5,0.5
94055501914112,2;7;10;11;35;39;,1,0
94058723139584,2;4;11;12;34;35;,1,0
94008257019904,2;4;6;7;10;11;12;15;34;35;38;39;43;44;46;47;58;59;60;62;,1,0
94183277166592,4;6;12;15;46;47;,1,0
94186498392064,3;4;11;15;44;47;,1,0
94187572133888,3;6;11;12;44;46;,1,0
94192940843008,3;6;11;15;38;39;,1,0
94195088326656,3;4;12;15;35;39;,1,0
94196162068480,4;6;11;12;35;38;,1,0
94180055953408,6;7;12;15;44;46;,1,0
94186498404352,4;7;8;15;40;44;,1,0
94187572146176,4;6;8;12;40;46;,1,0
94188645888000,4;6;12;15;38;39;,1,0
94192940855296,6;7;8;15;32;38;,1,0
94195088338944,4;7;8;12;32;39;,1,0
94180055957504,3;6;11;15;46;47;,1,0
94183277182976,6;7;8;15;40;46;,1,0
94186498408448,3;7;8;11;40;47;,1,0
94188645892096,6;7;11;15;35;38;,1,0
94195088343040,3;7;8;15;32;35;,1,0
94196162084864,3;6;8;11;32;38;,1,0
94180055965696,3;7;11;12;44;47;,0.5,0.5
94183277191168,4;7;8;12;40;47;,1,0
94187572158464,3;4;8;11;40;44;,1,0
94188645900288,4;7;11;12;35;39;,0.5,0.5
94192940867584,3;7;8;11;32;39;,1,0
94196162093056,3;4;8;12;32;35;,1,0
94145695973376,3;4;6;7;8;11;12;15;32;35;38;39;40;44;46;47;56;59;60;62;,1,0
94319642378240,3;6;11;15;46;47;,1,0
94323937345536,2;3;10;15;43;47;,1,0
94325011087360,2;6;10;11;43;46;,1,0
94329306054656,2;6;10;15;38;39;,1,0
94332527280128,2;3;11;15;34;39;,1,0
94333601021952,3;6;10;11;34;38;,1,0
94317494902784,6;7;11;15;43;46;,1,0
94323937353728,3;7;8;15;40;43;,1,0
94325011095552,3;6;8;11;40;46;,1,0
94326084837376,3;6;11;15;38;39;,1,0
94329306062848,6;7;8;15;32;38;,1,0
94332527288320,3;7;8;11;32;39;,1,0
94317494906880,2;6;10;15;46;47;,1,0
94319642390528,6;7;8;15;40;46;,1,0
94323937357824,2;7;8;10;40;47;,1,0
94326084841472,6;7;10;15;34;38;,1,0
94332527292416,2;7;8;15;32;34;,1,0
94333601034240,2;6;8;10;32;38;,1,0
94317494919168,2;7;10;11;43;47;,1,0
94319642402816,3;7;8;11;40;47;,1,0
94325011111936,2;3;8;10;40;43;,1,0
94326084853760,3;7;10;11;34;39;,1,0
94329306079232,2;7;8;10;32;39;,1,0
94333601046528,2;3;8;11;32;34;,1,0
94283134926848,2;3;6;7;8;10;11;15;32;34;38;39;40;43;46;47;56;58;59;62;,1,0
94457081331712,3;4;12;15;43;47;,1,0
94458155073536,2;4;10;15;44;47;,1,0
94462450040832,2;3;10;12;43;44;,1,0
94466745008128,2;4;12;15;34;39;,1,0
94467818749952,2;3;10;15;35;39;,1,0
94471039975424,3;4;10;12;34;35;,1,0
94454933856256,3;7;12;15;43;44;,1,0
94458155081728,4;7;8;15;40;44;,1,0
94462450049024,3;4;8;12;40;43;,1,0
94463523790848,3;4;12;15;35;39;,1,0
94466745016320,4;7;8;12;32;39;,1,0
94467818758144,3;7;8;15;32;35;,1,0
94454933860352,2;7;10;12;44;47;,1,0
94457081344000,4;7;8;12;40;47;,1,0
94462450053120,2;4;8;10;40;44;,1,0
94463523794944,4;7;10;12;34;39;,1,0
94467818762240,2;7;8;10;32;39;,1,0
94471039987712,2;4;8;12;32;34;,1,0
94454933864448,2;3;10;15;43;47;,1,0
94457081348096,3;7;8;15;40;43;,1,0
94458155089920,2;7;8;10;40;47;,1,0
94463523799040,3;7;10;15;34;35;,1,0
94466745024512,2;7;8;15;32;34;,1,0
94471039991808,2;3;8;10;32;35;,1,0
94420573880320,2;3;4;7;8;10;12;15;32;34;35;39;40;43;44;47;56;58;59;60;,1,0
94525800808448,4;6;11;12;43;46;,1,0
94526874550272,2;6;10;12;44;46;,1,0
94530095775744,2;4;10;11;43;44;,1,0
94535464484864,4;6;10;12;34;38;,1,0
94536538226688,2;6;10;11;35;38;,1,0
94538685710336,2;4;11;12;34;35;,1,0
94523653332992,3;6;11;12;44;46;,1,0
94526874558464,4;6;8;12;40;46;,1,0
94530095783936,3;4;8;11;40;44;,1,0
94532243267584,4;6;11;12;35;38;,1,0
94536538234880,3;6;8;11;32;38;,1,0
94538685718528,3;4;8;12;32;35;,1,0
94523653341184,2;6;10;11;43;46;,1,0
94525800824832,3;6;8;11;40;46;,1,0
94530095792128,2;3;8;10;40;43;,1,0
94532243275776,3;6;10;11;34;38;,1,0
94535464501248,2;6;8;10;32;38;,1,0
94538685726720,2;3;8;11;32;34;,1,0
94523653349376,2;3;10;12;43;44;,0,1
94525800833024,3;4;8;12;40;43;,1,0
94526874574848,2;4;8;10;40;44;,0.5,0.5
94532243283968,3;4;10;12;34;35;,0,1
94535464509440,2;4;8;12;32;34;,0.5,0.5
94536538251264,2;3;8;10;32;35;,0.5,0.5
94489293357056,2;3;4;6;8;10;11;12;32;34;35;38;40;43;44;46;56;58;60;62;,1,0
94604183969792,6;7;12;15;28;30;,1,0
94605257711616,3;6;11;15;30;31;,1,0
94607405195264,3;7;11;12;28;31;,1,0
94605257715712,6;7;10;15;26;30;,1,0
94607405199360,2;7;12;15;26;28;,1,0
94608478941184,2;6;10;12;28;30;,1,0
94604183977984,2;6;10;15;30;31;,1,0
94607405203456,2;3;11;15;26;31;,1,0
94608478945280,3;6;10;11;26;30;,1,0
94604183986176,2;7;10;12;28;31;,1,0
94605257728000,3;7;10;11;26;31;,0.5,0.5
94608478953472,2;3;11;12;26;28;,1,0
94558012833792,2;3;6;7;10;11;12;15;26;28;30;31;43;44;46;47;58;59;60;62;,1,0
94741622915072,4;6;12;15;30;31;,1,0
94744844140544,3;4;11;15;28;31;,1,0
94745917882368,3;6;11;12;28;30;,1,0
94738401701888,6;7;12;15;28;30;,1,0
94744844152832,4;7;8;15;24;28;,1,0
94745917894656,4;6;8;12;24;30;,1,0
94738401705984,3;6;11;15;30;31;,1,0
94741622931456,6;7;8;15;24;30;,1,0
94744844156928,3;7;8;11;24;31;,1,0
94738401714176,3;7;11;12;28;31;,1,0
94741622939648,4;7;8;12;24;31;,1,0
94745917906944,3;4;8;11;24;28;,1,0
94695451787264,3;4;6;7;8;11;12;15;24;28;30;31;40;43;46;47;56;59;60;62;,1,0
94811416133632,2;6;10;15;30;31;,1,0
94813563617280,2;4;12;15;26;31;,1,0
94814637359104,4;6;10;12;26;30;,1,0
94807121174528,4;6;12;15;30;31;,1,0
94811416141824,6;7;8;15;24;30;,1,0
94813563625472,4;7;8;12;24;31;,1,0
94807121182720,6;7;10;15;26;30;,1,0
94813563633664,2;7;8;15;24;26;,1,0
94814637375488,2;6;8;10;24;30;,1,0
94807121190912,4;7;10;12;26;31;,0.5,0.5
94811416158208,2;7;8;10;24;31;,1,0
94814637383680,2;4;8;12;24;26;,1,0
94764171264000,2;4;6;7;8;10;12;15;24;26;30;31;40;44;46;47;56;58;60;62;,1,0
95016500822016,2;4;10;15;28;31;,1,0
95017574563840,2;3;11;15;26;31;,1,0
95020795789312,3;4;10;11;26;28;,1,0
95013279604736,3;4;11;15;28;31;,1,0
95016500830208,4;7;8;15;24;28;,1,0
95017574572032,3;7;8;11;24;31;,1,0
95013279608832,4;7;10;15;26;28;,1,0
95017574576128,2;7;8;15;24;26;,1,0
95020795801600,2;4;8;10;24;28;,1,0
95013279612928,3;7;10;11;26;31;,1,0
95016500838400,2;7;8;10;24;31;,1,0
95020795805696,2;3;8;11;24;26;,1,0
94970329694208,2;3;4;7;8;10;11;15;24;26;28;31;40;43;44;47;56;58;59;60;,1,0
95085220298752,2;6;10;12;28;30;,1,0
95086294040576,3;6;10;11;26;30;,1,0
95088441524224,2;3;11;12;26;28;,1,0
95081999081472,3;6;11;12;28;30;,1,0
95085220306944,4;6;8;12;24;30;,1,0
95088441532416,3;4;8;11;24;28;,1,0
95081999085568,4;6;10;12;26;30;,1,0
95086294052864,2;6;8;10;24;30;,1,0
95088441536512,2;4;8;12;24;26;,1,0
95081999097856,3;4;10;11;26;28;,1,0
95085220323328,2;4;8;10;24;28;,0.5,0.5
95086294065152,2;3;8;11;24;26;,1,0
95039049170944,2;3;4;6;8;10;11;12;24;26;28;30;40;43;44;46;56;58;59;62;,1,0
95107768647680,3;4;6;7;10;11;12;15;26;28;30;31;34;35;38;39;58;59;60;62;,1,0
95313927077888,2;4;6;7;8;10;12;15;24;28;30;31;32;34;38;39;56;58;60;62;,1,0
95382646554624,2;3;6;7;8;10;11;15;24;26;30;31;32;35;38;39;56;58;59;62;,1,0
95520085508096,2;3;4;7;8;11;12;15;24;26;28;31;32;34;35;39;56;58;59;60;,1,0
95588804984832,2;3;4;6;8;10;11;12;24;26;28;30;32;34;35;38;56;59;60;62;,1,0
96207280275456,2;3;4;6;10;11;12;15;26;28;30;31;34;35;38;39;43;44;46;47;,0.916667,0.0833333
96344719228928,3;4;6;7;8;11;12;15;24;28;30;31;32;35;38;39;40;43;44;46;,1,0
96413438705664,2;4;6;7;8;10;12;15;24;26;28;30;32;34;38;39;40;44;46;47;,1,0
96482158182400,2;3;6;7;8;10;11;15;24;26;30;31;32;34;35;38;40;43;46;47;,1,0
96619597135872,2;3;4;7;8;10;11;12;24;26;28;31;32;34;35;39;40;43;44;47;,1,0
94045838479360,6;7;12;14;44;47;,1,0
94049059704832,4;7;11;12;43;47;,1,0
94050133446656,4;6;11;14;43;44;,1,0
94054428413952,4;7;12;14;38;39;,1,0
94055502155776,6;7;11;14;35;39;,1,0
94058723381248,4;6;11;12;35;38;,1,0
94043691003904,4;6;14;15;44;47;,1,0
94049059713024,1;4;12;15;41;47;,1,0
94050133454848,1;6;12;14;41;44;,1,0
94052280938496,4;6;12;15;38;39;,1,0
94055502163968,1;6;14;15;33;39;,1,0
94058723389440,1;4;12;14;33;38;,1,0
94043691008000,6;7;11;14;43;47;,1,0
94045838491648,1;6;14;15;41;47;,1,0
94049059717120,1;7;11;15;41;43;,1,0
94052280942592,6;7;11;15;35;38;,1,0
94054428426240,1;7;14;15;33;38;,1,0
94058723393536,1;6;11;14;33;35;,1,0
94043691016192,4;7;11;15;43;44;,0,1
94045838499840,1;7;12;15;41;44;,0.5,0.5
94050133467136,1;4;11;12;41;43;,0.5,0.5
94052280950784,4;7;11;12;35;39;,0,1
94054428434432,1;4;12;15;33;39;,0.5,0.5
94055502176256,1;7;11;15;33;35;,0.5,0.5
94008257282048,1;4;6;7;11;12;14;15;33;35;38;39;41;43;44;47;57;59;60;62;,1,0
94114557952000,4;6;14;15;44;47;,1,0
94117779177472,3;4;12;15;43;47;,1,0
94118852919296,3;6;12;14;43;44;,1,0
94123147886592,4;6;12;15;38;39;,1,0
94124221628416,3;6;14;15;35;39;,1,0
94127442853888,3;4;12;14;35;38;,1,0
94111336738816,6;7;12;14;44;47;,1,0
94117779189760,4;7;8;12;40;47;,1,0
94118852931584,4;6;8;14;40;44;,1,0
94119926673408,4;7;12;14;38;39;,1,0
94124221640704,6;7;8;14;32;39;,1,0
94127442866176,4;6;8;12;32;38;,1,0
94111336742912,3;6;14;15;43;47;,1,0
94114557968384,6;7;8;14;40;47;,1,0
94117779193856,3;7;8;15;40;43;,1,0
94119926677504,3;7;14;15;35;38;,1,0
94123147902976,6;7;8;15;32;38;,1,0
94127442870272,3;6;8;14;32;35;,1,0
94111336751104,3;7;12;15;43;44;,0,1
94114557976576,4;7;8;15;40;44;,0.5,0.5
94118852943872,3;4;8;12;40;43;,1,0
94119926685696,3;4;12;15;35;39;,0,1
94123147911168,4;7;8;12;32;39;,0.5,0.5
94124221652992,3;7;8;15;32;35;,0.5,0.5
94076976758784,3;4;6;7;8;12;14;15;32;35;38;39;40;43;44;47;56;59;60;62;,1,0
94318568898560,3;6;14;15;43;47;,1,0
94323937607680,1;3;11;15;41;47;,1,0
94325011349504,1;6;11;14;41;43;,1,0
94327158833152,3;6;11;15;38;39;,1,0
94329306316800,1;6;14;15;33;39;,1,0
94333601284096,1;3;11;14;33;38;,1,0
94317495160832,6;7;11;14;43;47;,1,0
94323937611776,3;7;8;11;40;47;,1,0
94325011353600,3;6;8;14;40;43;,1,0
94326085095424,3;7;11;14;38;39;,1,0
94329306320896,6;7;8;14;32;39;,1,0
94333601288192,3;6;8;11;32;38;,1,0
94317495169024,1;6;14;15;41;47;,1,0
94318568910848,6;7;8;14;40;47;,1,0
94323937619968,1;7;8;15;40;41;,1,0
94326085103616,1;7;14;15;33;38;,1,0
94327158845440,6;7;8;15;32;38;,1,0
94333601296384,1;6;8;14;32;33;,1,0
94317495181312,1;7;11;15;41;43;,1,0
94318568923136,3;7;8;15;40;43;,1,0
94325011374080,1;3;8;11;40;41;,1,0
