GameState,PossibleArrows,WinProb,TieProb
232890312589312,1;2;3;10;11;15;25;26;31;33;35;39;,1,0
232890312593408,2;3;7;8;10;11;24;26;31;32;35;39;,1,0
232890312597504,1;3;7;8;11;15;24;25;31;32;33;35;,1,0
232890312601600,1;2;7;8;10;15;24;25;26;32;33;39;,1,0
228698424344576,1;2;3;5;7;8;10;11;13;15;24;25;26;29;31;32;33;35;37;39;40;41;42;43;47;56;57;58;59;61;,1,0
232546715406336,3;5;6;10;13;14;34;35;37;42;43;46;,1,0
232546715410432,1;5;6;11;13;14;33;35;37;41;43;46;,1,0
232546715422720,1;3;6;10;11;14;33;34;35;41;42;46;,1,0
232546715426816,1;3;5;10;11;13;33;34;37;41;42;43;,1,0
232546715439104,3;5;6;10;11;13;26;29;30;42;43;46;,1,0
232546715443200,1;3;5;11;13;14;25;29;30;41;43;46;,1,0
232546715447296,1;5;6;10;13;14;25;26;29;41;42;46;,1,0
232546715455488,1;3;6;10;11;14;25;26;30;41;42;43;,1,0
232546715471872,3;5;6;10;11;14;26;29;30;34;35;37;,1,0
232546715475968,1;3;6;11;13;14;25;29;30;33;35;37;,1,0
232546715480064,1;5;6;10;13;14;25;26;30;33;34;37;,1,0
232546715492352,1;3;5;10;11;13;25;26;29;33;34;35;,1,0
232615434878976,2;5;6;11;13;14;34;35;37;42;43;46;,1,0
232615434887168,3;5;6;8;13;14;32;35;37;40;43;46;,1,0
232615434899456,2;3;6;8;11;14;32;34;35;40;42;46;,1,0
232615434903552,2;3;5;8;11;13;32;34;37;40;42;43;,1,0
232615434911744,2;3;5;11;13;14;26;29;30;42;43;46;,1,0
232615434919936,3;5;6;8;11;13;24;29;30;40;43;46;,1,0
232615434924032,2;5;6;8;13;14;24;26;29;40;42;46;,1,0
232615434932224,2;3;6;8;11;14;24;26;30;40;42;43;,1,0
232615434944512,2;3;6;11;13;14;26;29;30;34;35;37;,1,0
232615434952704,3;5;6;8;11;14;24;29;30;32;35;37;,1,0
232615434956800,2;5;6;8;13;14;24;26;30;32;34;37;,1,0
232615434969088,2;3;5;8;11;13;24;26;29;32;34;35;,1,0
232752873832448,1;5;6;10;13;14;33;34;37;41;42;46;,0.833333,0.166667
232752873836544,2;5;6;8;13;14;32;34;37;40;42;46;,1,0
232752873852928,1;2;6;8;10;14;32;33;34;40;41;46;,1,0
232752873857024,1;2;5;8;10;13;32;33;37;40;41;42;,1,0
232752873865216,1;2;5;10;13;14;25;29;30;41;42;46;,0.833333,0.166667
232752873869312,2;5;6;8;10;13;24;29;30;40;42;46;,0.833333,0.166667
232752873873408,1;5;6;8;13;14;24;25;29;40;41;46;,1,0
232752873885696,1;2;6;8;10;14;24;25;30;40;41;42;,1,0
232752873897984,1;2;6;10;13;14;25;29;30;33;34;37;,0.833333,0.166667
232752873902080,2;5;6;8;10;14;24;29;30;32;34;37;,0.833333,0.166667
232752873906176,1;5;6;8;13;14;24;25;30;32;33;37;,1,0
232752873922560,1;2;5;8;10;13;24;25;29;32;33;34;,1,0
232890312785920,1;2;6;10;11;14;33;34;35;41;43;46;,1,0
232890312790016,2;3;6;8;10;14;32;34;35;40;43;46;,1,0
232890312794112,1;3;6;8;11;14;32;33;35;40;41;46;,1,0
232890312810496,1;2;3;8;10;11;32;33;34;40;41;43;,0.5,0.5
232890312818688,1;2;3;10;11;14;25;26;30;41;43;46;,1,0
232890312822784,2;3;6;8;10;11;24;26;30;40;43;46;,1,0
232890312826880,1;3;6;8;11;14;24;25;30;40;41;43;,1,0
232890312830976,1;2;6;8;10;14;24;25;26;40;41;46;,1,0
232890312851456,1;3;6;10;11;14;25;26;30;33;34;35;,1,0
232890312855552,2;3;6;8;11;14;24;26;30;32;34;35;,1,0
232890312863744,1;2;6;8;10;14;24;25;30;32;33;34;,1,0
232890312876032,1;2;3;8;10;11;24;25;26;32;33;35;,1,0
232959032262656,1;2;5;10;11;13;33;35;37;41;42;43;,0.833333,0.166667
232959032266752,2;3;5;8;10;13;32;35;37;40;42;43;,1,0
232959032270848,1;3;5;8;11;13;32;33;37;40;41;43;,1,0
232959032283136,1;2;3;8;10;11;32;33;35;40;41;42;,0.5,0.5
232959032295424,1;3;5;10;11;13;25;26;29;41;42;43;,0.833333,0.166667
232959032299520,2;3;5;8;11;13;24;26;29;40;42;43;,1,0
232959032307712,1;2;5;8;10;13;24;25;29;40;41;42;,1,0
232959032315904,1;2;3;8;10;11;24;25;26;40;41;43;,0.666667,0.333333
232959032328192,1;2;3;10;11;13;25;26;29;33;35;37;,0,1
232959032332288,2;3;5;8;10;11;24;26;29;32;35;37;,0.666667,0.333333
232959032336384,1;3;5;8;11;13;24;25;29;32;33;35;,1,0
232959032340480,1;2;5;8;10;13;24;25;26;32;33;37;,1,0
228698424606720,1;2;3;5;6;8;10;11;13;14;24;25;26;29;30;32;33;34;35;37;40;41;42;43;46;56;57;59;61;62;,1,0
232615435182080,5;6;7;11;13;14;19;21;23;43;46;47;,1,0
232615435186176,2;5;7;10;13;14;21;22;23;42;46;47;,1,0
232615435194368,2;6;7;10;11;14;19;22;23;42;43;47;,1,0
232615435202560,2;5;6;10;11;13;19;21;22;42;43;46;,1,0
232615435214848,5;6;7;11;13;14;19;22;23;35;37;39;,1,0
232615435218944,2;6;7;10;13;14;21;22;23;34;37;39;,1,0
232615435231232,2;5;7;10;11;13;19;21;23;34;35;39;,1,0
232615435235328,2;5;6;10;11;14;19;21;22;34;35;37;,1,0
232684154654720,5;6;7;11;13;15;19;21;22;43;46;47;,1,0
232684154662912,1;5;7;13;14;15;17;21;22;41;46;47;,1,0
232684154671104,1;6;7;11;14;15;17;19;22;41;43;47;,1,0
232684154679296,1;5;6;11;13;14;17;19;21;41;43;46;,1,0
232684154687488,5;6;7;11;14;15;19;21;22;35;37;39;,1,0
232684154695680,1;6;7;13;14;15;17;21;22;33;37;39;,1,0
232684154707968,1;5;7;11;13;15;17;19;21;33;35;39;,1,0
232684154712064,1;5;6;11;13;14;17;19;22;33;35;37;,1,0
232752874131456,2;5;6;10;13;15;21;22;23;42;46;47;,1,0
232752874135552,1;5;6;13;14;15;17;21;23;41;46;47;,1,0
232752874147840,1;2;6;10;14;15;17;22;23;41;42;47;,1,0
232752874156032,1;2;5;10;13;14;17;21;22;41;42;46;,1,0
232752874164224,2;5;6;10;14;15;21;22;23;34;37;39;,1,0
232752874168320,1;5;6;13;14;15;17;22;23;33;37;39;,1,0
232752874184704,1;2;5;10;13;15;17;21;23;33;34;39;,1,0
232752874188800,1;2;6;10;13;14;17;21;22;33;34;37;,1,0
232890313084928,2;6;7;10;11;15;19;22;23;42;43;46;,1,0
232890313089024,1;6;7;11;14;15;17;19;23;41;43;46;,1,0
232890313093120,1;2;7;10;14;15;17;22;23;41;42;46;,1,0
232890313109504,1;2;6;10;11;14;17;19;22;41;42;43;,0.833333,0.166667
232890313117696,2;6;7;10;11;14;19;22;23;34;35;39;,1,0
232890313121792,1;6;7;11;14;15;17;19;22;33;35;39;,1,0
232890313125888,1;2;6;10;14;15;17;22;23;33;34;39;,1,0
232890313138176,1;2;7;10;11;15;17;19;23;33;34;35;,1,0
232959032561664,2;5;7;10;11;13;19;21;23;42;43;47;,1,0
232959032565760,1;5;7;11;13;15;17;19;21;41;43;47;,1,0
232959032569856,1;2;5;10;13;15;17;21;23;41;42;47;,1,0
232959032578048,1;2;7;10;11;15;17;19;23;41;42;43;,1,0
232959032594432,2;5;7;10;11;15;19;21;23;34;35;37;,1,0
232959032598528,1;5;7;11;13;15;17;19;23;33;35;37;,1,0
232959032602624,1;2;7;10;13;15;17;21;23;33;34;37;,1,0
232959032619008,1;2;5;10;11;13;17;19;21;33;34;35;,0.833333,0.166667
228698424868864,1;2;5;6;7;10;11;13;14;15;17;19;21;22;23;33;34;35;37;39;41;42;43;46;47;57;58;59;61;62;,1,0
232546715967488,3;5;6;13;14;15;19;21;23;43;46;47;,1,0
232546715971584,2;5;6;10;13;15;21;22;23;42;46;47;,1,0
232546715979776,2;3;6;10;14;15;19;22;23;42;43;47;,1,0
232546715987968,2;3;5;10;13;14;19;21;22;42;43;46;,1,0
232546716000256,3;5;6;13;14;15;19;22;23;35;37;39;,1,0
232546716004352,2;5;6;10;14;15;21;22;23;34;37;39;,1,0
232546716016640,2;3;5;10;13;15;19;21;23;34;35;39;,1,0
232546716020736,2;3;6;10;13;14;19;21;22;34;35;37;,1,0
232684154912768,3;5;7;13;14;15;19;21;22;43;46;47;,1,0
232684154925056,5;6;7;8;13;15;16;21;22;40;46;47;,1,0
232684154933248,3;6;7;8;14;15;16;19;22;40;43;47;,1,0
232684154941440,3;5;6;8;13;14;16;19;21;40;43;46;,1,0
232684154945536,3;6;7;13;14;15;19;21;22;35;37;39;,1,0
232684154957824,5;6;7;8;14;15;16;21;22;32;37;39;,1,0
232684154970112,3;5;7;8;13;15;16;19;21;32;35;39;,1,0
232684154974208,3;5;6;8;13;14;16;19;22;32;35;37;,1,0
232752874389504,2;5;7;10;13;14;21;22;23;42;46;47;,1,0
232752874397696,5;6;7;8;13;14;16;21;23;40;46;47;,1,0
232752874409984,2;6;7;8;10;14;16;22;23;40;42;47;,1,0
232752874418176,2;5;6;8;10;13;16;21;22;40;42;46;,1,0
232752874422272,2;6;7;10;13;14;21;22;23;34;37;39;,1,0
232752874430464,5;6;7;8;13;14;16;22;23;32;37;39;,1,0
232752874446848,2;5;7;8;10;13;16;21;23;32;34;39;,1,0
232752874450944,2;5;6;8;10;14;16;21;22;32;34;37;,1,0
232890313342976,2;3;7;10;14;15;19;22;23;42;43;46;,1,0
232890313351168,3;6;7;8;14;15;16;19;23;40;43;46;,1,0
232890313355264,2;6;7;8;10;15;16;22;23;40;42;46;,1,0
232890313371648,2;3;6;8;10;14;16;19;22;40;42;43;,1,0
232890313375744,2;3;6;10;14;15;19;22;23;34;35;39;,1,0
232890313383936,3;6;7;8;14;15;16;19;22;32;35;39;,1,0
232890313388032,2;6;7;8;10;14;16;22;23;32;34;39;,1,0
232890313400320,2;3;7;8;10;15;16;19;23;32;34;35;,1,0
232959032819712,2;3;5;10;13;15;19;21;23;42;43;47;,1,0
232959032827904,3;5;7;8;13;15;16;19;21;40;43;47;,1,0
232959032832000,2;5;7;8;10;13;16;21;23;40;42;47;,1,0
232959032840192,2;3;7;8;10;15;16;19;23;40;42;43;,1,0
232959032852480,2;3;7;10;13;15;19;21;23;34;35;37;,1,0
232959032860672,3;5;7;8;13;15;16;19;23;32;35;37;,1,0
232959032864768,2;5;7;8;10;15;16;21;23;32;34;37;,1,0
232959032881152,2;3;5;8;10;13;16;19;21;32;34;35;,1,0
228698425131008,2;3;5;6;7;8;10;13;14;15;16;19;21;22;23;32;34;35;37;39;40;42;43;46;47;56;58;59;61;62;,1,0
232546716225536,3;5;6;11;13;15;21;22;23;43;46;47;,1,0
232546716233728,1;5;6;13;14;15;17;21;23;41;46;47;,1,0
232546716241920,1;3;6;11;14;15;17;22;23;41;43;47;,1,0
232546716250112,1;3;5;11;13;14;17;21;22;41;43;46;,1,0
232546716258304,3;5;6;11;14;15;21;22;23;35;37;39;,1,0
232546716266496,1;5;6;13;14;15;17;22;23;33;37;39;,1,0
232546716278784,1;3;5;11;13;15;17;21;23;33;35;39;,1,0
232546716282880,1;3;6;11;13;14;17;21;22;33;35;37;,1,0
232615435698176,3;5;7;11;13;14;21;22;23;43;46;47;,1,0
232615435710464,5;6;7;8;13;14;16;21;23;40;46;47;,1,0
232615435718656,3;6;7;8;11;14;16;22;23;40;43;47;,1,0
232615435726848,3;5;6;8;11;13;16;21;22;40;43;46;,1,0
232615435730944,3;6;7;11;13;14;21;22;23;35;37;39;,1,0
232615435743232,5;6;7;8;13;14;16;22;23;32;37;39;,1,0
232615435755520,3;5;7;8;11;13;16;21;23;32;35;39;,1,0
232615435759616,3;5;6;8;11;14;16;21;22;32;35;37;,1,0
232752874651648,1;5;7;13;14;15;17;21;22;41;46;47;,1,0
232752874655744,5;6;7;8;13;15;16;21;22;40;46;47;,1,0
232752874672128,1;6;7;8;14;15;16;17;22;40;41;47;,1,0
232752874680320,1;5;6;8;13;14;16;17;21;40;41;46;,1,0
232752874684416,1;6;7;13;14;15;17;21;22;33;37;39;,1,0
232752874688512,5;6;7;8;14;15;16;21;22;32;37;39;,1,0
232752874708992,1;5;7;8;13;15;16;17;21;32;33;39;,1,0
232752874713088,1;5;6;8;13;14;16;17;22;32;33;37;,1,0
232890313605120,1;3;7;11;14;15;17;22;23;41;43;46;,1,0
232890313609216,3;6;7;8;11;15;16;22;23;40;43;46;,1,0
232890313617408,1;6;7;8;14;15;16;17;23;40;41;46;,1,0
232890313633792,1;3;6;8;11;14;16;17;22;40;41;43;,1,0
232890313637888,1;3;6;11;14;15;17;22;23;33;35;39;,1,0
232890313641984,3;6;7;8;11;14;16;22;23;32;35;39;,1,0
232890313650176,1;6;7;8;14;15;16;17;22;32;33;39;,1,0
232890313662464,1;3;7;8;11;15;16;17;23;32;33;35;,1,0
232959033081856,1;3;5;11;13;15;17;21;23;41;43;47;,1,0
232959033085952,3;5;7;8;11;13;16;21;23;40;43;47;,1,0
232959033094144,1;5;7;8;13;15;16;17;21;40;41;47;,1,0
232959033102336,1;3;7;8;11;15;16;17;23;40;41;43;,1,0
232959033114624,1;3;7;11;13;15;17;21;23;33;35;37;,1,0
232959033118720,3;5;7;8;11;15;16;21;23;32;35;37;,1,0
232959033126912,1;5;7;8;13;15;16;17;23;32;33;37;,1,0
232959033143296,1;3;5;8;11;13;16;17;21;32;33;35;,1,0
228698425393152,1;3;5;6;7;8;11;13;14;15;16;17;21;22;23;32;33;35;37;39;40;41;43;46;47;56;57;59;61;62;,1,0
232546717011968,2;3;6;10;11;15;19;22;23;42;46;47;,1,0
232546717016064,1;3;6;11;14;15;17;19;23;41;46;47;,1,0
232546717020160,1;2;6;10;14;15;17;22;23;41;42;47;,1,0
232546717036544,1;2;3;10;11;14;17;19;22;41;42;46;,1,0
232546717044736,2;3;6;10;14;15;19;22;23;34;35;39;,1,0
232546717048832,1;3;6;11;14;15;17;22;23;33;35;39;,1,0
232546717065216,1;2;3;10;11;15;17;19;23;33;34;39;,1,0
232546717069312,1;2;6;10;11;14;17;19;22;33;34;35;,1,0
232615436484608,2;3;7;10;11;14;19;22;23;42;46;47;,1,0
232615436492800,3;6;7;8;11;14;16;19;23;40;46;47;,1,0
232615436496896,2;6;7;8;10;14;16;22;23;40;42;47;,1,0
232615436513280,2;3;6;8;10;11;16;19;22;40;42;46;,0.833333,0.166667
232615436517376,2;6;7;10;11;14;19;22;23;34;35;39;,1,0
232615436525568,3;6;7;8;11;14;16;22;23;32;35;39;,1,0
232615436541952,2;3;7;8;10;11;16;19;23;32;34;39;,1,0
232615436546048,2;3;6;8;10;14;16;19;22;32;34;35;,1,0
232684155961344,1;3;7;11;14;15;17;19;22;41;46;47;,1,0
232684155965440,3;6;7;8;11;15;16;19;22;40;46;47;,1,0
232684155973632,1;6;7;8;14;15;16;17;22;40;41;47;,1,0
232684155990016,1;3;6;8;11;14;16;17;19;40;41;46;,1,0
232684155994112,1;6;7;11;14;15;17;19;22;33;35;39;,1,0
232684155998208,3;6;7;8;14;15;16;19;22;32;35;39;,1,0
232684156018688,1;3;7;8;11;15;16;17;19;32;33;39;,1,0
232684156022784,1;3;6;8;11;14;16;17;22;32;33;35;,1,0
232752875438080,1;2;7;10;14;15;17;22;23;41;42;46;,1,0
232752875442176,2;6;7;8;10;15;16;22;23;40;42;46;,1,0
232752875446272,1;6;7;8;14;15;16;17;23;40;41;46;,1,0
232752875466752,1;2;6;8;10;14;16;17;22;40;41;42;,1,0
232752875470848,1;2;6;10;14;15;17;22;23;33;34;39;,1,0
232752875474944,2;6;7;8;10;14;16;22;23;32;34;39;,1,0
232752875479040,1;6;7;8;14;15;16;17;22;32;33;39;,1,0
232752875495424,1;2;7;8;10;15;16;17;23;32;33;34;,1,0
232959033868288,1;2;3;10;11;15;17;19;23;41;42;47;,0.833333,0.166667
232959033872384,2;3;7;8;10;11;16;19;23;40;42;47;,0.833333,0.166667
232959033876480,1;3;7;8;11;15;16;17;19;40;41;47;,1,0
232959033880576,1;2;7;8;10;15;16;17;23;40;41;42;,1,0
232959033901056,1;2;7;10;11;15;17;19;23;33;34;35;,0.833333,0.166667
232959033905152,2;3;7;8;10;15;16;19;23;32;34;35;,1,0
232959033909248,1;3;7;8;11;15;16;17;23;32;33;35;,1,0
232959033929728,1;2;3;8;10;11;16;17;19;32;33;34;,0.833333,0.166667
228698426179584,1;2;3;6;7;8;10;11;14;15;16;17;19;22;23;32;33;34;35;39;40;41;42;46;47;56;57;58;59;62;,1,0
232546717274112,2;3;5;10;13;15;19;21;23;42;43;47;,1,0
232546717278208,1;3;5;11;13;15;17;21;23;41;43;47;,1,0
232546717290496,1;2;3;10;11;15;17;19;23;41;42;47;,1,0
232546717298688,1;2;5;10;11;13;17;19;21;41;42;43;,0.833333,0.166667
232546717306880,2;3;5;10;11;15;19;21;23;34;37;39;,1,0
232546717310976,1;3;5;11;13;15;17;19;23;33;37;39;,1,0
232546717315072,1;2;5;10;13;15;17;21;23;33;34;39;,1,0
232546717331456,1;2;3;10;11;13;17;19;21;33;34;37;,1,0
232615436746752,2;5;7;10;11;13;19;21;23;42;43;47;,1,0
232615436754944,3;5;7;8;11;13;16;21;23;40;43;47;,1,0
232615436767232,2;3;7;8;10;11;16;19;23;40;42;47;,1,0
232615436775424,2;3;5;8;10;13;16;19;21;40;42;43;,1,0
232615436779520,2;3;7;10;11;13;19;21;23;34;37;39;,1,0
232615436787712,3;5;7;8;11;13;16;19;23;32;37;39;,1,0
232615436791808,2;5;7;8;10;13;16;21;23;32;34;39;,1,0
232615436808192,2;3;5;8;10;11;16;19;21;32;34;37;,0.833333,0.166667
232684156223488,1;5;7;11;13;15;17;19;21;41;43;47;,1,0
232684156227584,3;5;7;8;13;15;16;19;21;40;43;47;,1,0
232684156243968,1;3;7;8;11;15;16;17;19;40;41;47;,1,0
232684156252160,1;3;5;8;11;13;16;17;21;40;41;43;,1,0
232684156256256,1;3;7;11;13;15;17;19;21;33;37;39;,1,0
232684156260352,3;5;7;8;11;15;16;19;21;32;37;39;,1,0
232684156268544,1;5;7;8;13;15;16;17;21;32;33;39;,1,0
232684156284928,1;3;5;8;11;13;16;17;19;32;33;37;,1,0
232752875700224,1;2;5;10;13;15;17;21;23;41;42;47;,1,0
232752875704320,2;5;7;8;10;13;16;21;23;40;42;47;,1,0
232752875708416,1;5;7;8;13;15;16;17;21;40;41;47;,1,0
232752875720704,1;2;7;8;10;15;16;17;23;40;41;42;,1,0
232752875732992,1;2;7;10;13;15;17;21;23;33;34;37;,1,0
232752875737088,2;5;7;8;10;15;16;21;23;32;34;37;,1,0
232752875741184,1;5;7;8;13;15;16;17;23;32;33;37;,1,0
232752875761664,1;2;5;8;10;13;16;17;21;32;33;34;,1,0
232890314653696,1;2;7;10;11;15;17;19;23;41;42;43;,0.833333,0.166667
232890314657792,2;3;7;8;10;15;16;19;23;40;42;43;,1,0
232890314661888,1;3;7;8;11;15;16;17;23;40;41;43;,1,0
232890314682368,1;2;3;8;10;11;16;17;19;40;41;42;,0.833333,0.166667
232890314686464,1;2;3;10;11;15;17;19;23;33;34;39;,0.833333,0.166667
232890314690560,2;3;7;8;10;11;16;19;23;32;34;39;,0.833333,0.166667
232890314694656,1;3;7;8;11;15;16;17;19;32;33;39;,1,0
232890314698752,1;2;7;8;10;15;16;17;23;32;33;34;,1,0
228698426441728,1;2;3;5;7;8;10;11;13;15;16;17;19;21;23;32;33;34;37;39;40;41;42;43;47;56;57;58;59;61;,1,0
232546717536256,2;5;6;10;11;13;19;21;22;42;43;46;,1,0
232546717540352,1;5;6;11;13;14;17;19;21;41;43;46;,1,0
232546717544448,1;2;5;10;13;14;17;21;22;41;42;46;,1,0
232546717552640,1;2;6;10;11;14;17;19;22;41;42;43;,1,0
232546717569024,2;5;6;10;11;14;19;21;22;34;35;37;,1,0
232546717573120,1;5;6;11;13;14;17;19;22;33;35;37;,1,0
232546717577216,1;2;6;10;13;14;17;21;22;33;34;37;,1,0
232546717589504,1;2;5;10;11;13;17;19;21;33;34;35;,1,0
232615437008896,2;3;5;10;13;14;19;21;22;42;43;46;,1,0
232615437017088,3;5;6;8;13;14;16;19;21;40;43;46;,1,0
232615437021184,2;5;6;8;10;13;16;21;22;40;42;46;,1,0
232615437029376,2;3;6;8;10;14;16;19;22;40;42;43;,1,0
232615437041664,2;3;6;10;13;14;19;21;22;34;35;37;,1,0
232615437049856,3;5;6;8;13;14;16;19;22;32;35;37;,1,0
232615437053952,2;5;6;8;10;14;16;21;22;32;34;37;,1,0
232615437066240,2;3;5;8;10;13;16;19;21;32;34;35;,1,0
232684156485632,1;3;5;11;13;14;17;21;22;41;43;46;,1,0
232684156489728,3;5;6;8;11;13;16;21;22;40;43;46;,1,0
232684156497920,1;5;6;8;13;14;16;17;21;40;41;46;,1,0
232684156506112,1;3;6;8;11;14;16;17;22;40;41;43;,1,0
232684156518400,1;3;6;11;13;14;17;21;22;33;35;37;,1,0
232684156522496,3;5;6;8;11;14;16;21;22;32;35;37;,1,0
232684156530688,1;5;6;8;13;14;16;17;22;32;33;37;,1,0
232684156542976,1;3;5;8;11;13;16;17;21;32;33;35;,1,0
232890314915840,1;2;3;10;11;14;17;19;22;41;42;46;,0.833333,0.166667
232890314919936,2;3;6;8;10;11;16;19;22;40;42;46;,0.833333,0.166667
232890314924032,1;3;6;8;11;14;16;17;19;40;41;46;,1,0
232890314928128,1;2;6;8;10;14;16;17;22;40;41;42;,1,0
232890314948608,1;2;6;10;11;14;17;19;22;33;34;35;,0.833333,0.166667
232890314952704,2;3;6;8;10;14;16;19;22;32;34;35;,1,0
232890314956800,1;3;6;8;11;14;16;17;22;32;33;35;,1,0
232890314973184,1;2;3;8;10;11;16;17;19;32;33;34;,0.833333,0.166667
232959034392576,1;2;5;10;11;13;17;19;21;41;42;43;,0.833333,0.166667
232959034396672,2;3;5;8;10;13;16;19;21;40;42;43;,1,0
232959034400768,1;3;5;8;11;13;16;17;21;40;41;43;,1,0
232959034413056,1;2;3;8;10;11;16;17;19;40;41;42;,0.833333,0.166667
232959034425344,1;2;3;10;11;13;17;19;21;33;34;37;,0.333333,0.666667
232959034429440,2;3;5;8;10;11;16;19;21;32;34;37;,0.833333,0.166667
232959034433536,1;3;5;8;11;13;16;17;19;32;33;37;,1,0
232959034437632,1;2;5;8;10;13;16;17;21;32;33;34;,1,0
228698426703872,1;2;3;5;6;8;10;11;13;14;16;17;19;21;22;32;33;34;35;37;40;41;42;43;46;56;57;58;61;62;,1,0
232615437312000,3;5;7;11;13;14;19;22;23;29;30;31;,1,0
232615437316096,2;5;7;10;13;14;21;22;23;26;30;31;,1,0
232615437328384,2;3;7;10;11;13;19;21;23;26;29;31;,1,0
232615437332480,2;3;5;10;11;14;19;21;22;26;29;30;,1,0
232684156784640,3;5;7;11;14;15;19;21;22;29;30;31;,1,0
232684156792832,1;5;7;13;14;15;17;21;22;25;30;31;,1,0
232684156805120,1;3;7;11;13;15;17;19;21;25;29;31;,1,0
232684156809216,1;3;5;11;13;14;17;19;22;25;29;30;,1,0
232752876261376,2;5;7;10;14;15;21;22;23;26;29;30;,1,0
232752876265472,1;5;7;13;14;15;17;22;23;25;29;30;,1,0
232752876281856,1;2;7;10;13;15;17;21;23;25;26;29;,1,0
232752876285952,1;2;5;10;13;14;17;21;22;25;26;30;,1,0
232890315214848,2;3;7;10;11;14;19;22;23;26;30;31;,0.833333,0.166667
232890315218944,1;3;7;11;14;15;17;19;22;25;30;31;,1,0
232890315223040,1;2;7;10;14;15;17;22;23;25;26;30;,1,0
232890315235328,1;2;3;10;11;15;17;19;23;25;26;31;,1,0
232959034691584,2;3;5;10;11;15;19;21;23;26;29;31;,0.666667,0.333333
232959034695680,1;3;5;11;13;15;17;19;23;25;29;31;,1,0
232959034699776,1;2;5;10;13;15;17;21;23;25;26;31;,1,0
232959034716160,1;2;3;10;11;13;17;19;21;25;26;29;,0.5,0.5
228698426966016,1;2;3;5;7;10;11;13;14;15;17;19;21;22;23;25;26;29;30;31;41;42;43;46;47;57;58;59;61;62;,1,0
232546718097408,3;5;6;11;13;15;19;22;23;29;30;31;,1,0
232546718101504,2;5;6;10;13;15;21;22;23;26;30;31;,1,0
232546718113792,2;3;5;10;11;15;19;21;23;26;29;31;,1,0
232546718117888,2;3;6;10;11;13;19;21;22;26;29;30;,1,0
232684157042688,3;6;7;11;13;15;19;21;22;29;30;31;,1,0
232684157054976,5;6;7;8;13;15;16;21;22;24;30;31;,1,0
232684157067264,3;5;7;8;11;15;16;19;21;24;29;31;,1,0
232684157071360,3;5;6;8;11;13;16;19;22;24;29;30;,1,0
232752876519424,2;6;7;10;13;15;21;22;23;26;29;30;,1,0
232752876527616,5;6;7;8;13;15;16;22;23;24;29;30;,1,0
232752876544000,2;5;7;8;10;15;16;21;23;24;26;29;,1,0
232752876548096,2;5;6;8;10;13;16;21;22;24;26;30;,1,0
232890315472896,2;3;6;10;11;15;19;22;23;26;30;31;,0.833333,0.166667
232890315481088,3;6;7;8;11;15;16;19;22;24;30;31;,1,0
232890315485184,2;6;7;8;10;15;16;22;23;24;26;30;,1,0
232890315497472,2;3;7;8;10;11;16;19;23;24;26;31;,1,0
232959034949632,2;3;7;10;11;13;19;21;23;26;29;31;,0.833333,0.166667
232959034957824,3;5;7;8;11;13;16;19;23;24;29;31;,1,0
232959034961920,2;5;7;8;10;13;16;21;23;24;26;31;,1,0
232959034978304,2;3;5;8;10;11;16;19;21;24;26;29;,0.833333,0.166667
228698427228160,2;3;5;6;7;8;10;11;13;15;16;19;21;22;23;24;26;29;30;31;40;42;43;46;47;56;58;59;61;62;,1,0
232546718355456,3;5;6;11;14;15;19;21;23;29;30;31;,1,0
232546718363648,1;5;6;13;14;15;17;21;23;25;30;31;,1,0
232546718375936,1;3;5;11;13;15;17;19;23;25;29;31;,1,0
232546718380032,1;3;6;11;13;14;17;19;21;25;29;30;,1,0
232615437828096,3;6;7;11;13;14;19;21;23;29;30;31;,1,0
232615437840384,5;6;7;8;13;14;16;21;23;24;30;31;,1,0
232615437852672,3;5;7;8;11;13;16;19;23;24;29;31;,1,0
232615437856768,3;5;6;8;11;14;16;19;21;24;29;30;,1,0
232752876781568,1;6;7;13;14;15;17;21;23;25;29;30;,1,0
232752876785664,5;6;7;8;14;15;16;21;23;24;29;30;,1,0
232752876806144,1;5;7;8;13;15;16;17;23;24;25;29;,1,0
232752876810240,1;5;6;8;13;14;16;17;21;24;25;30;,1,0
232890315735040,1;3;6;11;14;15;17;19;23;25;30;31;,1,0
232890315739136,3;6;7;8;11;14;16;19;23;24;30;31;,1,0
232890315747328,1;6;7;8;14;15;16;17;23;24;25;30;,1,0
232890315759616,1;3;7;8;11;15;16;17;19;24;25;31;,1,0
232959035211776,1;3;7;11;13;15;17;19;21;25;29;31;,1,0
232959035215872,3;5;7;8;11;15;16;19;21;24;29;31;,1,0
232959035224064,1;5;7;8;13;15;16;17;21;24;25;31;,1,0
232959035240448,1;3;5;8;11;13;16;17;19;24;25;29;,1,0
228698427490304,1;3;5;6;7;8;11;13;14;15;16;17;19;21;23;24;25;29;30;31;40;41;43;46;47;56;57;59;61;62;,1,0
232546718617600,2;5;6;10;14;15;21;22;23;26;29;31;,1,0
232546718621696,1;5;6;13;14;15;17;22;23;25;29;31;,1,0
232546718638080,1;2;5;10;13;15;17;21;23;25;26;31;,1,0
232546718642176,1;2;6;10;13;14;17;21;22;25;26;29;,1,0
232615438090240,2;6;7;10;13;14;21;22;23;26;29;31;,1,0
232615438098432,5;6;7;8;13;14;16;22;23;24;29;31;,1,0
